"gid"	"Log2RPKM"	"sex"	"bias"
"4719"	"TRINITY_DN119165_c0_g1_i1"	5.28743649640053	"meanfemale"	"female"
"4720"	"TRINITY_DN119204_c0_g1_i3"	4.14873745113939	"meanfemale"	"female"
"4721"	"TRINITY_DN119209_c1_g2_i1"	6.12976502223925	"meanfemale"	"female"
"4722"	"TRINITY_DN119234_c0_g1_i1"	-0.205752305024919	"meanfemale"	"female"
"4723"	"TRINITY_DN119236_c0_g1_i1"	4.39557658413118	"meanfemale"	"female"
"4724"	"TRINITY_DN119243_c0_g1_i3"	4.55507051875318	"meanfemale"	"female"
"4725"	"TRINITY_DN119249_c0_g1_i1"	5.25110773958854	"meanfemale"	"female"
"4726"	"TRINITY_DN119257_c0_g1_i1"	6.2405596637634	"meanfemale"	"female"
"4727"	"TRINITY_DN119258_c0_g2_i1"	4.50480666249646	"meanfemale"	"female"
"4728"	"TRINITY_DN119260_c0_g1_i2"	4.40199809298912	"meanfemale"	"female"
"4729"	"TRINITY_DN119274_c0_g1_i1"	3.70278223139811	"meanfemale"	"female"
"4730"	"TRINITY_DN119288_c0_g1_i2"	6.73371538776405	"meanfemale"	"female"
"4731"	"TRINITY_DN119290_c0_g1_i1"	3.90764794296949	"meanfemale"	"female"
"4732"	"TRINITY_DN119356_c0_g1_i1"	3.087531991955	"meanfemale"	"female"
"4733"	"TRINITY_DN119370_c0_g2_i1"	4.53566033864209	"meanfemale"	"female"
"4734"	"TRINITY_DN119389_c0_g2_i4"	6.08321076075621	"meanfemale"	"female"
"4735"	"TRINITY_DN119394_c0_g1_i1"	4.56935069183312	"meanfemale"	"female"
"4736"	"TRINITY_DN119403_c0_g1_i1"	4.70144560556794	"meanfemale"	"female"
"4737"	"TRINITY_DN119417_c0_g1_i1"	4.15782525515203	"meanfemale"	"female"
"4738"	"TRINITY_DN119433_c0_g1_i1"	5.02942171113383	"meanfemale"	"female"
"4739"	"TRINITY_DN119457_c1_g3_i1"	3.86654995945479	"meanfemale"	"female"
"4740"	"TRINITY_DN119467_c0_g1_i2"	5.18510757293269	"meanfemale"	"female"
"4741"	"TRINITY_DN119475_c1_g2_i1"	8.17919007065406	"meanfemale"	"female"
"4742"	"TRINITY_DN119480_c0_g1_i1"	1.09204606004489	"meanfemale"	"female"
"4743"	"TRINITY_DN119494_c0_g1_i1"	6.42509446729207	"meanfemale"	"female"
"4744"	"TRINITY_DN119496_c0_g1_i1"	6.17571262980374	"meanfemale"	"female"
"4745"	"TRINITY_DN119499_c0_g1_i1"	2.91592098482004	"meanfemale"	"female"
"4746"	"TRINITY_DN119509_c1_g3_i5"	4.66388994553855	"meanfemale"	"female"
"4747"	"TRINITY_DN119509_c1_g4_i1"	4.05145258149819	"meanfemale"	"female"
"4748"	"TRINITY_DN119517_c0_g1_i1"	4.67229774041894	"meanfemale"	"female"
"4749"	"TRINITY_DN119521_c1_g1_i5"	3.33736808357313	"meanfemale"	"female"
"4750"	"TRINITY_DN119522_c0_g1_i1"	1.58968292651395	"meanfemale"	"female"
"4751"	"TRINITY_DN119526_c0_g1_i4"	3.71082526251656	"meanfemale"	"female"
"4752"	"TRINITY_DN119528_c0_g1_i3"	3.64149592097941	"meanfemale"	"female"
"4753"	"TRINITY_DN119552_c0_g1_i1"	5.71628064992845	"meanfemale"	"female"
"4754"	"TRINITY_DN119554_c2_g4_i2"	7.43522364551191	"meanfemale"	"female"
"4755"	"TRINITY_DN119570_c0_g2_i5"	5.17406237632263	"meanfemale"	"female"
"4756"	"TRINITY_DN119580_c0_g1_i7"	2.91295441211355	"meanfemale"	"female"
"4757"	"TRINITY_DN119591_c0_g2_i6"	2.59226178857691	"meanfemale"	"female"
"4758"	"TRINITY_DN119603_c0_g2_i2"	4.30612642099607	"meanfemale"	"female"
"4759"	"TRINITY_DN119604_c0_g1_i1"	2.24915056336971	"meanfemale"	"female"
"4760"	"TRINITY_DN119608_c0_g2_i1"	1.4842266815956	"meanfemale"	"female"
"4761"	"TRINITY_DN119620_c0_g1_i2"	4.90317420010632	"meanfemale"	"female"
"4762"	"TRINITY_DN119637_c0_g1_i1"	1.25200383660157	"meanfemale"	"female"
"4763"	"TRINITY_DN119641_c2_g1_i1"	5.28847183717921	"meanfemale"	"female"
"4764"	"TRINITY_DN119655_c0_g1_i2"	6.59643786500998	"meanfemale"	"female"
"4765"	"TRINITY_DN119657_c0_g1_i3"	4.38253168352913	"meanfemale"	"female"
"4766"	"TRINITY_DN119678_c0_g1_i2"	3.43592106642361	"meanfemale"	"female"
"4767"	"TRINITY_DN119683_c0_g3_i1"	0.978155239513784	"meanfemale"	"female"
"4768"	"TRINITY_DN119703_c0_g1_i2"	5.29501316572516	"meanfemale"	"female"
"4769"	"TRINITY_DN119705_c0_g1_i3"	5.05937090470893	"meanfemale"	"female"
"4770"	"TRINITY_DN119732_c0_g1_i7"	3.12149086664504	"meanfemale"	"female"
"4771"	"TRINITY_DN119739_c0_g1_i1"	3.36992236320425	"meanfemale"	"female"
"4772"	"TRINITY_DN119748_c1_g1_i2"	4.58300094620389	"meanfemale"	"female"
"4773"	"TRINITY_DN119751_c0_g1_i3"	5.38080057385961	"meanfemale"	"female"
"4774"	"TRINITY_DN119760_c0_g1_i4"	4.18077382458752	"meanfemale"	"female"
"4775"	"TRINITY_DN119763_c1_g3_i1"	3.05826497694898	"meanfemale"	"female"
"4776"	"TRINITY_DN119774_c0_g1_i2"	6.12264809672909	"meanfemale"	"female"
"4777"	"TRINITY_DN119778_c1_g2_i2"	4.12989839214938	"meanfemale"	"female"
"4778"	"TRINITY_DN119779_c0_g2_i3"	5.27367904376523	"meanfemale"	"female"
"4779"	"TRINITY_DN119780_c1_g3_i5"	4.72757551121996	"meanfemale"	"female"
"4780"	"TRINITY_DN119793_c0_g1_i1"	5.30596814870457	"meanfemale"	"female"
"4781"	"TRINITY_DN119807_c0_g1_i4"	3.6115124297611	"meanfemale"	"female"
"4782"	"TRINITY_DN119820_c0_g1_i1"	4.00335958132212	"meanfemale"	"female"
"4783"	"TRINITY_DN119823_c0_g1_i2"	4.28205732187601	"meanfemale"	"female"
"4784"	"TRINITY_DN119864_c0_g2_i1"	1.53002503334533	"meanfemale"	"female"
"4785"	"TRINITY_DN119886_c0_g1_i3"	4.27149236894166	"meanfemale"	"female"
"4786"	"TRINITY_DN119886_c0_g2_i5"	4.15311670187575	"meanfemale"	"female"
"4787"	"TRINITY_DN119891_c0_g1_i1"	3.85215041503555	"meanfemale"	"female"
"4788"	"TRINITY_DN119908_c2_g1_i5"	8.48662446038974	"meanfemale"	"female"
"4789"	"TRINITY_DN119914_c0_g1_i4"	4.6190447999303	"meanfemale"	"female"
"4790"	"TRINITY_DN119931_c0_g1_i1"	5.45784189418845	"meanfemale"	"female"
"4791"	"TRINITY_DN119933_c0_g1_i6"	5.17675945753206	"meanfemale"	"female"
"4792"	"TRINITY_DN119935_c0_g1_i3"	4.58790944705384	"meanfemale"	"female"
"4793"	"TRINITY_DN119941_c0_g1_i2"	3.90922854718199	"meanfemale"	"female"
"4794"	"TRINITY_DN119944_c0_g1_i1"	3.45507324745378	"meanfemale"	"female"
"4795"	"TRINITY_DN119962_c0_g1_i5"	1.67851129054485	"meanfemale"	"female"
"4796"	"TRINITY_DN119970_c1_g2_i1"	-0.509659903796175	"meanfemale"	"female"
"4797"	"TRINITY_DN120000_c0_g1_i1"	3.43054175633715	"meanfemale"	"female"
"4798"	"TRINITY_DN120004_c0_g1_i2"	5.25853193114393	"meanfemale"	"female"
"4799"	"TRINITY_DN120007_c0_g1_i4"	5.50757390317898	"meanfemale"	"female"
"4800"	"TRINITY_DN120025_c0_g1_i4"	4.15547478086964	"meanfemale"	"female"
"4801"	"TRINITY_DN120030_c0_g1_i1"	3.42729732046003	"meanfemale"	"female"
"4802"	"TRINITY_DN120034_c0_g1_i2"	5.13560370476644	"meanfemale"	"female"
"4803"	"TRINITY_DN120059_c0_g1_i4"	6.23443479671578	"meanfemale"	"female"
"4804"	"TRINITY_DN120059_c0_g2_i1"	5.3760288473638	"meanfemale"	"female"
"4805"	"TRINITY_DN120071_c0_g1_i2"	6.44908730455847	"meanfemale"	"female"
"4806"	"TRINITY_DN120084_c0_g2_i2"	4.8521735202711	"meanfemale"	"female"
"4807"	"TRINITY_DN120086_c0_g1_i1"	4.47201809843347	"meanfemale"	"female"
"4808"	"TRINITY_DN120102_c0_g1_i2"	4.61909435814678	"meanfemale"	"female"
"4809"	"TRINITY_DN120113_c0_g1_i3"	2.25649063758184	"meanfemale"	"female"
"4810"	"TRINITY_DN120130_c0_g1_i3"	4.59018925704191	"meanfemale"	"female"
"4811"	"TRINITY_DN120143_c0_g1_i1"	4.12898297813808	"meanfemale"	"female"
"4812"	"TRINITY_DN120148_c0_g1_i3"	4.5678353651087	"meanfemale"	"female"
"4813"	"TRINITY_DN120155_c0_g1_i1"	4.89425015168638	"meanfemale"	"female"
"4814"	"TRINITY_DN120161_c0_g2_i9"	4.73673136560568	"meanfemale"	"female"
"4815"	"TRINITY_DN120170_c0_g1_i2"	5.45566636124983	"meanfemale"	"female"
"4816"	"TRINITY_DN120176_c0_g1_i1"	5.06278152316292	"meanfemale"	"female"
"4817"	"TRINITY_DN120185_c0_g1_i1"	4.78663638645275	"meanfemale"	"female"
"4818"	"TRINITY_DN120216_c0_g1_i1"	3.06969289982777	"meanfemale"	"female"
"4819"	"TRINITY_DN120223_c0_g1_i5"	3.84994249565309	"meanfemale"	"female"
"4820"	"TRINITY_DN120236_c2_g1_i2"	4.62742067848165	"meanfemale"	"female"
"4821"	"TRINITY_DN120249_c2_g1_i1"	4.74990091071407	"meanfemale"	"female"
"4822"	"TRINITY_DN120251_c0_g1_i2"	4.76766376447442	"meanfemale"	"female"
"4823"	"TRINITY_DN120254_c0_g1_i1"	3.92979398771044	"meanfemale"	"female"
"4824"	"TRINITY_DN120272_c0_g3_i2"	3.40601004823353	"meanfemale"	"female"
"4825"	"TRINITY_DN120289_c0_g1_i2"	1.4689773279853	"meanfemale"	"female"
"4826"	"TRINITY_DN120319_c0_g2_i1"	3.48141144360483	"meanfemale"	"female"
"4827"	"TRINITY_DN120335_c0_g1_i2"	5.77519819953377	"meanfemale"	"female"
"4828"	"TRINITY_DN120348_c0_g1_i1"	3.87019395159886	"meanfemale"	"female"
"4829"	"TRINITY_DN120355_c0_g1_i3"	4.4993835027231	"meanfemale"	"female"
"4830"	"TRINITY_DN120361_c0_g2_i1"	3.0318395881826	"meanfemale"	"female"
"4831"	"TRINITY_DN120368_c0_g1_i2"	5.11189971035444	"meanfemale"	"female"
"4832"	"TRINITY_DN120396_c0_g1_i4"	4.30645724086731	"meanfemale"	"female"
"4833"	"TRINITY_DN120400_c0_g1_i2"	4.58616483363982	"meanfemale"	"female"
"4834"	"TRINITY_DN120402_c0_g1_i4"	4.34880599606104	"meanfemale"	"female"
"4835"	"TRINITY_DN120407_c0_g2_i1"	4.94660099840987	"meanfemale"	"female"
"4836"	"TRINITY_DN120411_c0_g1_i3"	5.49962733236007	"meanfemale"	"female"
"4837"	"TRINITY_DN120412_c0_g1_i2"	7.14595697727895	"meanfemale"	"female"
"4838"	"TRINITY_DN120415_c0_g1_i1"	6.05730957277138	"meanfemale"	"female"
"4839"	"TRINITY_DN120417_c0_g1_i2"	5.90195496101804	"meanfemale"	"female"
"4840"	"TRINITY_DN120435_c2_g2_i1"	3.20339758349625	"meanfemale"	"female"
"4841"	"TRINITY_DN120437_c2_g1_i2"	2.26549212698719	"meanfemale"	"female"
"4842"	"TRINITY_DN120445_c0_g1_i1"	3.71998191276286	"meanfemale"	"female"
"4843"	"TRINITY_DN120454_c1_g2_i1"	1.95020158869167	"meanfemale"	"female"
"4844"	"TRINITY_DN120456_c0_g1_i1"	6.75863263872504	"meanfemale"	"female"
"4845"	"TRINITY_DN120457_c0_g1_i2"	4.76062829884476	"meanfemale"	"female"
"4846"	"TRINITY_DN120459_c0_g2_i2"	5.70512160225719	"meanfemale"	"female"
"4847"	"TRINITY_DN120463_c0_g1_i1"	6.61324516294989	"meanfemale"	"female"
"4848"	"TRINITY_DN120464_c0_g1_i1"	4.94580501765388	"meanfemale"	"female"
"4849"	"TRINITY_DN120473_c0_g1_i2"	5.08879021975178	"meanfemale"	"female"
"4850"	"TRINITY_DN120485_c1_g3_i1"	2.21658953316085	"meanfemale"	"female"
"4851"	"TRINITY_DN120516_c0_g1_i1"	4.39841335552597	"meanfemale"	"female"
"4852"	"TRINITY_DN120535_c1_g1_i5"	5.35637489853569	"meanfemale"	"female"
"4853"	"TRINITY_DN120542_c0_g1_i1"	5.1179864513476	"meanfemale"	"female"
"4854"	"TRINITY_DN120545_c4_g1_i4"	4.37591379620377	"meanfemale"	"female"
"4855"	"TRINITY_DN120548_c0_g2_i2"	3.6580964762325	"meanfemale"	"female"
"4856"	"TRINITY_DN120555_c0_g2_i5"	2.8228395482044	"meanfemale"	"female"
"4857"	"TRINITY_DN120556_c0_g1_i2"	4.64798916288349	"meanfemale"	"female"
"4858"	"TRINITY_DN120563_c1_g2_i1"	6.00382062801144	"meanfemale"	"female"
"4859"	"TRINITY_DN120569_c0_g1_i1"	3.73554691394305	"meanfemale"	"female"
"4860"	"TRINITY_DN120593_c0_g1_i1"	4.84004032451988	"meanfemale"	"female"
"4861"	"TRINITY_DN120594_c0_g1_i5"	4.7839050210793	"meanfemale"	"female"
"4862"	"TRINITY_DN120619_c0_g1_i2"	2.36233995870775	"meanfemale"	"female"
"4863"	"TRINITY_DN120623_c0_g1_i1"	3.3343977155196	"meanfemale"	"female"
"4864"	"TRINITY_DN120631_c0_g2_i2"	3.2037976281231	"meanfemale"	"female"
"4865"	"TRINITY_DN120636_c0_g8_i1"	4.96314846748403	"meanfemale"	"female"
"4866"	"TRINITY_DN120650_c0_g1_i1"	4.08533252470589	"meanfemale"	"female"
"4867"	"TRINITY_DN120666_c1_g1_i1"	2.75677383782565	"meanfemale"	"female"
"4868"	"TRINITY_DN120673_c0_g2_i1"	3.0736619005598	"meanfemale"	"female"
"4869"	"TRINITY_DN120688_c2_g1_i2"	4.97673510318912	"meanfemale"	"female"
"4870"	"TRINITY_DN120692_c0_g1_i2"	4.73487715575279	"meanfemale"	"female"
"4871"	"TRINITY_DN120707_c0_g1_i4"	4.04014507270456	"meanfemale"	"female"
"4872"	"TRINITY_DN120727_c0_g2_i1"	4.32869192940004	"meanfemale"	"female"
"4873"	"TRINITY_DN120743_c0_g1_i1"	6.20095655398037	"meanfemale"	"female"
"4874"	"TRINITY_DN120749_c0_g1_i3"	1.2028328326502	"meanfemale"	"female"
"4875"	"TRINITY_DN120751_c0_g1_i2"	4.08690331460646	"meanfemale"	"female"
"4876"	"TRINITY_DN120757_c0_g1_i1"	5.90345945857982	"meanfemale"	"female"
"4877"	"TRINITY_DN120763_c0_g1_i1"	5.0645809856788	"meanfemale"	"female"
"4878"	"TRINITY_DN120766_c0_g2_i1"	5.75803653510351	"meanfemale"	"female"
"4879"	"TRINITY_DN120770_c0_g2_i1"	3.45177756440002	"meanfemale"	"female"
"4880"	"TRINITY_DN120772_c0_g1_i1"	3.02795882968177	"meanfemale"	"female"
"4881"	"TRINITY_DN120777_c0_g1_i2"	2.70439285450691	"meanfemale"	"female"
"4882"	"TRINITY_DN120784_c2_g1_i1"	4.12224963823521	"meanfemale"	"female"
"4883"	"TRINITY_DN120791_c0_g1_i2"	2.19699835698488	"meanfemale"	"female"
"4884"	"TRINITY_DN120805_c0_g1_i3"	2.65295012864126	"meanfemale"	"female"
"4885"	"TRINITY_DN120810_c0_g4_i3"	2.08052496169954	"meanfemale"	"female"
"4886"	"TRINITY_DN120818_c0_g1_i2"	5.69702795630042	"meanfemale"	"female"
"4887"	"TRINITY_DN120824_c0_g1_i1"	4.55870751641222	"meanfemale"	"female"
"4888"	"TRINITY_DN120833_c1_g1_i1"	3.80068510946835	"meanfemale"	"female"
"4889"	"TRINITY_DN120849_c0_g1_i1"	2.46735959868269	"meanfemale"	"female"
"4890"	"TRINITY_DN120854_c0_g1_i3"	4.66679260400031	"meanfemale"	"female"
"4891"	"TRINITY_DN120860_c0_g1_i1"	3.61539930994669	"meanfemale"	"female"
"4892"	"TRINITY_DN120868_c0_g1_i2"	5.1952821312025	"meanfemale"	"female"
"4893"	"TRINITY_DN120868_c0_g2_i1"	3.81566143520732	"meanfemale"	"female"
"4894"	"TRINITY_DN120873_c2_g2_i1"	2.68249536589036	"meanfemale"	"female"
"4895"	"TRINITY_DN120902_c0_g1_i1"	6.04648618135506	"meanfemale"	"female"
"4896"	"TRINITY_DN120911_c2_g1_i2"	3.79584663817316	"meanfemale"	"female"
"4897"	"TRINITY_DN120912_c0_g1_i3"	4.04653237338043	"meanfemale"	"female"
"4898"	"TRINITY_DN120925_c0_g1_i5"	2.17385317650678	"meanfemale"	"female"
"4899"	"TRINITY_DN120930_c0_g1_i2"	3.67358219101708	"meanfemale"	"female"
"4900"	"TRINITY_DN120935_c2_g1_i1"	4.37254995607763	"meanfemale"	"female"
"4901"	"TRINITY_DN120954_c2_g4_i1"	1.22233533441303	"meanfemale"	"female"
"4902"	"TRINITY_DN120954_c2_g6_i2"	4.9068586556699	"meanfemale"	"female"
"4903"	"TRINITY_DN120956_c1_g1_i8"	4.33432446420155	"meanfemale"	"female"
"4904"	"TRINITY_DN120960_c0_g1_i1"	1.93220227653911	"meanfemale"	"female"
"4905"	"TRINITY_DN120962_c4_g1_i2"	-1.31673735262512	"meanfemale"	"female"
"4906"	"TRINITY_DN120969_c2_g1_i2"	2.71861511867841	"meanfemale"	"female"
"4907"	"TRINITY_DN120976_c0_g1_i4"	4.46753971441224	"meanfemale"	"female"
"4908"	"TRINITY_DN120991_c0_g2_i2"	4.87492757183019	"meanfemale"	"female"
"4909"	"TRINITY_DN120998_c0_g3_i4"	3.86895479104863	"meanfemale"	"female"
"4910"	"TRINITY_DN121012_c0_g1_i2"	4.1615980072826	"meanfemale"	"female"
"4911"	"TRINITY_DN121021_c0_g3_i1"	4.11559396334721	"meanfemale"	"female"
"4912"	"TRINITY_DN121027_c6_g3_i2"	1.10648996335983	"meanfemale"	"female"
"4913"	"TRINITY_DN121030_c0_g1_i1"	4.84436555466631	"meanfemale"	"female"
"4914"	"TRINITY_DN121031_c1_g3_i1"	4.48466837276454	"meanfemale"	"female"
"4915"	"TRINITY_DN121033_c0_g1_i1"	5.38289681231977	"meanfemale"	"female"
"4916"	"TRINITY_DN121039_c3_g3_i4"	2.88649198681318	"meanfemale"	"female"
"4917"	"TRINITY_DN121040_c0_g3_i2"	0.41718997170557	"meanfemale"	"female"
"4918"	"TRINITY_DN121041_c1_g1_i1"	5.0259664242859	"meanfemale"	"female"
"4919"	"TRINITY_DN121056_c0_g1_i2"	5.02017644103585	"meanfemale"	"female"
"4920"	"TRINITY_DN121062_c0_g1_i1"	5.86424121665973	"meanfemale"	"female"
"4921"	"TRINITY_DN121064_c0_g1_i5"	7.41619866905846	"meanfemale"	"female"
"4922"	"TRINITY_DN121071_c0_g1_i4"	6.02003860068671	"meanfemale"	"female"
"4923"	"TRINITY_DN121074_c1_g1_i1"	4.10103183562762	"meanfemale"	"female"
"4924"	"TRINITY_DN121090_c0_g1_i1"	-0.802530302210141	"meanfemale"	"female"
"4925"	"TRINITY_DN121091_c0_g1_i3"	5.78354219921335	"meanfemale"	"female"
"4926"	"TRINITY_DN121106_c0_g1_i1"	4.47599014332667	"meanfemale"	"female"
"4927"	"TRINITY_DN121110_c0_g1_i2"	3.01060495651071	"meanfemale"	"female"
"4928"	"TRINITY_DN121110_c0_g5_i2"	5.84083290077644	"meanfemale"	"female"
"4929"	"TRINITY_DN121112_c0_g1_i1"	5.28218022906729	"meanfemale"	"female"
"4930"	"TRINITY_DN121123_c0_g1_i2"	2.13293415611847	"meanfemale"	"female"
"4931"	"TRINITY_DN121128_c0_g1_i1"	4.02006488891842	"meanfemale"	"female"
"4932"	"TRINITY_DN121132_c1_g1_i1"	5.22319679432783	"meanfemale"	"female"
"4933"	"TRINITY_DN121132_c2_g1_i5"	1.47974691144387	"meanfemale"	"female"
"4934"	"TRINITY_DN121134_c1_g1_i6"	4.84117849555048	"meanfemale"	"female"
"4935"	"TRINITY_DN121149_c0_g1_i1"	5.25105121598396	"meanfemale"	"female"
"4936"	"TRINITY_DN121157_c4_g3_i1"	0.921423045610911	"meanfemale"	"female"
"4937"	"TRINITY_DN121160_c1_g2_i1"	6.50832458584149	"meanfemale"	"female"
"4938"	"TRINITY_DN121169_c0_g1_i1"	0.504608167958152	"meanfemale"	"female"
"4939"	"TRINITY_DN121172_c0_g1_i7"	3.69599294704734	"meanfemale"	"female"
"4940"	"TRINITY_DN121182_c1_g2_i2"	5.85430959785516	"meanfemale"	"female"
"4941"	"TRINITY_DN121191_c0_g1_i3"	3.13416990656081	"meanfemale"	"female"
"4942"	"TRINITY_DN121196_c0_g1_i2"	1.08609634975502	"meanfemale"	"female"
"4943"	"TRINITY_DN121197_c0_g1_i2"	4.19990747201193	"meanfemale"	"female"
"4944"	"TRINITY_DN121209_c1_g1_i1"	5.49841294616856	"meanfemale"	"female"
"4945"	"TRINITY_DN121214_c0_g2_i1"	4.43694184533333	"meanfemale"	"female"
"4946"	"TRINITY_DN121222_c0_g1_i2"	3.44916333950666	"meanfemale"	"female"
"4947"	"TRINITY_DN121223_c0_g2_i5"	5.25951037631107	"meanfemale"	"female"
"4948"	"TRINITY_DN121224_c2_g1_i1"	-1.08672380346255	"meanfemale"	"female"
"4949"	"TRINITY_DN121228_c0_g1_i1"	5.744840630055	"meanfemale"	"female"
"4950"	"TRINITY_DN121234_c1_g1_i3"	3.16099296606794	"meanfemale"	"female"
"4951"	"TRINITY_DN121241_c1_g1_i1"	4.63161664212641	"meanfemale"	"female"
"4952"	"TRINITY_DN121268_c0_g2_i1"	2.906771870002	"meanfemale"	"female"
"4953"	"TRINITY_DN121278_c0_g1_i1"	2.52454041184971	"meanfemale"	"female"
"4954"	"TRINITY_DN121284_c0_g1_i2"	3.22930304317003	"meanfemale"	"female"
"4955"	"TRINITY_DN121288_c0_g1_i1"	2.89546377552376	"meanfemale"	"female"
"4956"	"TRINITY_DN121288_c0_g2_i2"	3.40327176678873	"meanfemale"	"female"
"4957"	"TRINITY_DN121292_c0_g1_i1"	4.97473980418419	"meanfemale"	"female"
"4958"	"TRINITY_DN121296_c0_g2_i1"	2.36630093410969	"meanfemale"	"female"
"4959"	"TRINITY_DN121310_c0_g1_i1"	2.51493819197268	"meanfemale"	"female"
"4960"	"TRINITY_DN121338_c0_g1_i2"	2.41379555757213	"meanfemale"	"female"
"4961"	"TRINITY_DN121347_c0_g1_i2"	5.57414119755579	"meanfemale"	"female"
"4962"	"TRINITY_DN121355_c0_g1_i4"	5.67467937211833	"meanfemale"	"female"
"4963"	"TRINITY_DN121356_c0_g1_i4"	3.6248419178231	"meanfemale"	"female"
"4964"	"TRINITY_DN121367_c0_g2_i1"	4.831974125447	"meanfemale"	"female"
"4965"	"TRINITY_DN121372_c0_g1_i4"	2.76350929834486	"meanfemale"	"female"
"4966"	"TRINITY_DN121375_c6_g2_i6"	2.86915657117666	"meanfemale"	"female"
"4967"	"TRINITY_DN121378_c0_g1_i1"	5.28724097291678	"meanfemale"	"female"
"4968"	"TRINITY_DN121381_c0_g2_i3"	0.0484661125485591	"meanfemale"	"female"
"4969"	"TRINITY_DN121414_c0_g1_i1"	2.77908239826205	"meanfemale"	"female"
"4970"	"TRINITY_DN121416_c0_g1_i2"	3.1741348553298	"meanfemale"	"female"
"4971"	"TRINITY_DN121419_c0_g1_i2"	4.65778189763293	"meanfemale"	"female"
"4972"	"TRINITY_DN121438_c0_g1_i1"	3.43655180835899	"meanfemale"	"female"
"4973"	"TRINITY_DN121452_c0_g1_i3"	4.97146191441415	"meanfemale"	"female"
"4974"	"TRINITY_DN121465_c4_g2_i1"	0.348199202305187	"meanfemale"	"female"
"4975"	"TRINITY_DN121472_c0_g1_i3"	5.0408365369639	"meanfemale"	"female"
"4976"	"TRINITY_DN121478_c6_g1_i1"	3.27265001893449	"meanfemale"	"female"
"4977"	"TRINITY_DN121480_c0_g1_i2"	4.98858857304459	"meanfemale"	"female"
"4978"	"TRINITY_DN121481_c0_g2_i1"	-0.00585294715666661	"meanfemale"	"female"
"4979"	"TRINITY_DN121485_c0_g1_i1"	4.84527972781091	"meanfemale"	"female"
"4980"	"TRINITY_DN121488_c3_g6_i1"	1.55313062855678	"meanfemale"	"female"
"4981"	"TRINITY_DN121493_c0_g1_i2"	3.84828279313342	"meanfemale"	"female"
"4982"	"TRINITY_DN121511_c0_g3_i2"	1.05841007410407	"meanfemale"	"female"
"4983"	"TRINITY_DN121512_c0_g1_i1"	4.58837273585439	"meanfemale"	"female"
"4984"	"TRINITY_DN121514_c8_g3_i1"	2.84196769613418	"meanfemale"	"female"
"4985"	"TRINITY_DN121514_c9_g7_i1"	5.44423634092143	"meanfemale"	"female"
"4986"	"TRINITY_DN121522_c0_g1_i3"	2.35110970376653	"meanfemale"	"female"
"4987"	"TRINITY_DN121528_c0_g1_i2"	3.89470715939934	"meanfemale"	"female"
"4988"	"TRINITY_DN121548_c0_g1_i1"	4.751165236503	"meanfemale"	"female"
"4989"	"TRINITY_DN121549_c0_g1_i2"	2.84849718101113	"meanfemale"	"female"
"4990"	"TRINITY_DN121554_c1_g10_i1"	2.17992872183669	"meanfemale"	"female"
"4991"	"TRINITY_DN121554_c1_g3_i1"	2.52206022354309	"meanfemale"	"female"
"4992"	"TRINITY_DN121556_c12_g4_i1"	1.74834865997001	"meanfemale"	"female"
"4993"	"TRINITY_DN121562_c0_g1_i6"	5.49082625154044	"meanfemale"	"female"
"4994"	"TRINITY_DN121564_c0_g1_i2"	2.41122851733031	"meanfemale"	"female"
"4995"	"TRINITY_DN121578_c0_g1_i1"	3.78666546846439	"meanfemale"	"female"
"4996"	"TRINITY_DN121596_c6_g1_i1"	6.59149454759841	"meanfemale"	"female"
"4997"	"TRINITY_DN121615_c0_g1_i1"	4.66200472059449	"meanfemale"	"female"
"4998"	"TRINITY_DN121623_c0_g1_i1"	2.86752311498658	"meanfemale"	"female"
"4999"	"TRINITY_DN121625_c0_g1_i1"	4.31751907150497	"meanfemale"	"female"
"5000"	"TRINITY_DN121638_c0_g1_i3"	5.64682610080657	"meanfemale"	"female"
"5001"	"TRINITY_DN121642_c2_g1_i3"	4.76454931411321	"meanfemale"	"female"
"5002"	"TRINITY_DN121642_c2_g2_i2"	2.94479868542448	"meanfemale"	"female"
"5003"	"TRINITY_DN121643_c0_g1_i1"	6.29987579809441	"meanfemale"	"female"
"5004"	"TRINITY_DN121668_c0_g1_i1"	3.43816681255434	"meanfemale"	"female"
"5005"	"TRINITY_DN121680_c0_g1_i1"	-1.29609847071381	"meanfemale"	"female"
"5006"	"TRINITY_DN121682_c0_g4_i1"	5.26453326393465	"meanfemale"	"female"
"5007"	"TRINITY_DN121691_c3_g3_i1"	3.13920446421863	"meanfemale"	"female"
"5008"	"TRINITY_DN121691_c3_g4_i1"	2.12980290715575	"meanfemale"	"female"
"5009"	"TRINITY_DN121704_c7_g2_i1"	3.41554263968474	"meanfemale"	"female"
"5010"	"TRINITY_DN121708_c0_g1_i1"	3.28982543274241	"meanfemale"	"female"
"5011"	"TRINITY_DN121709_c1_g1_i1"	4.56014726119839	"meanfemale"	"female"
"5012"	"TRINITY_DN121709_c1_g3_i3"	4.11288923982864	"meanfemale"	"female"
"5013"	"TRINITY_DN121711_c0_g1_i2"	3.81380378479862	"meanfemale"	"female"
"5014"	"TRINITY_DN121715_c0_g1_i1"	4.14358318281791	"meanfemale"	"female"
"5015"	"TRINITY_DN121726_c0_g1_i1"	4.21504872973395	"meanfemale"	"female"
