log2PRKM	Sex	Bias
NA	"meanfemale"	"male"
1.5733335268	"meanfemale"	"male"
0.0951119816	"meanfemale"	"male"
0.1006133342	"meanfemale"	"male"
0.7240226878	"meanfemale"	"male"
0.2608458632	"meanfemale"	"male"
-0.4430707126	"meanfemale"	"male"
0.1037534684	"meanfemale"	"male"
0.405117065	"meanfemale"	"male"
-1.132364663	"meanfemale"	"male"
-0.1597358358	"meanfemale"	"male"
-0.1089917392	"meanfemale"	"male"
0.3631134972	"meanfemale"	"male"
-0.3891395588	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.6349955014	"meanfemale"	"male"
NA	"meanfemale"	"male"
2.5405472226	"meanfemale"	"male"
1.1394339096	"meanfemale"	"male"
-0.8630882428	"meanfemale"	"male"
-0.390634972	"meanfemale"	"male"
1.2901294956	"meanfemale"	"male"
-0.0567413008	"meanfemale"	"male"
-0.00134523300000001	"meanfemale"	"male"
0.4549111384	"meanfemale"	"male"
0.944472493	"meanfemale"	"male"
-0.1581119956	"meanfemale"	"male"
0.82919424	"meanfemale"	"male"
-1.0213239252	"meanfemale"	"male"
0.2313099152	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.7746236502	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2328784254	"meanfemale"	"male"
-0.1121664468	"meanfemale"	"male"
0.869698788	"meanfemale"	"male"
0.1435305842	"meanfemale"	"male"
0.4724152878	"meanfemale"	"male"
1.493296129	"meanfemale"	"male"
0.7120767228	"meanfemale"	"male"
0.4121576682	"meanfemale"	"male"
-1.1557622258	"meanfemale"	"male"
-0.1110219634	"meanfemale"	"male"
0.2051802564	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.0584324944	"meanfemale"	"male"
-0.1391580022	"meanfemale"	"male"
-0.4736178198	"meanfemale"	"male"
-0.354435207	"meanfemale"	"male"
-0.3354831842	"meanfemale"	"male"
1.3588375254	"meanfemale"	"male"
0.6174304106	"meanfemale"	"male"
0.51222362	"meanfemale"	"male"
1.289274364	"meanfemale"	"male"
1.2503667344	"meanfemale"	"male"
-0.0635258264	"meanfemale"	"male"
3.1987154674	"meanfemale"	"male"
-0.3005014762	"meanfemale"	"male"
-0.4690069838	"meanfemale"	"male"
1.183107659	"meanfemale"	"male"
-0.1015670374	"meanfemale"	"male"
-0.0481815234	"meanfemale"	"male"
0.0592523934	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.9028306806	"meanfemale"	"male"
-0.4678241478	"meanfemale"	"male"
-0.2588839628	"meanfemale"	"male"
-0.3245984824	"meanfemale"	"male"
-0.7226289012	"meanfemale"	"male"
-0.40109371	"meanfemale"	"male"
0.6633147828	"meanfemale"	"male"
-0.2476729396	"meanfemale"	"male"
1.4818292996	"meanfemale"	"male"
0.113628497	"meanfemale"	"male"
0.5431403416	"meanfemale"	"male"
2.6302259322	"meanfemale"	"male"
-0.0640272184	"meanfemale"	"male"
0.0126611	"meanfemale"	"male"
-0.1906518374	"meanfemale"	"male"
-0.5183355952	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2808933684	"meanfemale"	"male"
0.2833841868	"meanfemale"	"male"
0.115493476	"meanfemale"	"male"
-0.3523889314	"meanfemale"	"male"
-0.1917169346	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.91886674	"meanfemale"	"male"
2.0713359816	"meanfemale"	"male"
0.8306444966	"meanfemale"	"male"
-0.4742179604	"meanfemale"	"male"
0.8373889758	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1395304252	"meanfemale"	"male"
-0.060781025	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.851713867	"meanfemale"	"male"
0.1930896876	"meanfemale"	"male"
1.3667372338	"meanfemale"	"male"
-0.5823683682	"meanfemale"	"male"
1.3618710526	"meanfemale"	"male"
0.3753946118	"meanfemale"	"male"
1.2492774512	"meanfemale"	"male"
-0.4620272406	"meanfemale"	"male"
NA	"meanfemale"	"male"
2.229475313	"meanfemale"	"male"
-0.511663214	"meanfemale"	"male"
1.070252703	"meanfemale"	"male"
0.7852159868	"meanfemale"	"male"
-0.5509467782	"meanfemale"	"male"
-0.5510885196	"meanfemale"	"male"
-0.4973442276	"meanfemale"	"male"
-0.0346713454	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.284917281	"meanfemale"	"male"
1.6642852546	"meanfemale"	"male"
0.6237706886	"meanfemale"	"male"
1.2293886086	"meanfemale"	"male"
0.00601306160000001	"meanfemale"	"male"
0.3400656394	"meanfemale"	"male"
0.2136707232	"meanfemale"	"male"
-0.8032401192	"meanfemale"	"male"
-0.253750002	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.145649517	"meanfemale"	"male"
0.5477818072	"meanfemale"	"male"
-0.5885218956	"meanfemale"	"male"
0.0715868954	"meanfemale"	"male"
0.5017610452	"meanfemale"	"male"
1.1483492946	"meanfemale"	"male"
-0.5114078806	"meanfemale"	"male"
-0.2358090608	"meanfemale"	"male"
-0.4782761052	"meanfemale"	"male"
1.0441790264	"meanfemale"	"male"
1.6293489718	"meanfemale"	"male"
-0.5783718802	"meanfemale"	"male"
0.1280393176	"meanfemale"	"male"
0.7517374522	"meanfemale"	"male"
-0.201602327	"meanfemale"	"male"
-0.153925836	"meanfemale"	"male"
-0.750731428	"meanfemale"	"male"
1.463405999	"meanfemale"	"male"
-0.2292096212	"meanfemale"	"male"
-0.975324376	"meanfemale"	"male"
-0.1415828956	"meanfemale"	"male"
0.1191822426	"meanfemale"	"male"
1.163129607	"meanfemale"	"male"
-0.5320442882	"meanfemale"	"male"
-0.332349657	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.7264180138	"meanfemale"	"male"
-0.5120660484	"meanfemale"	"male"
-0.1694923632	"meanfemale"	"male"
0.1305335426	"meanfemale"	"male"
0.4159792758	"meanfemale"	"male"
-0.3613651962	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.177276159	"meanfemale"	"male"
-0.6006645532	"meanfemale"	"male"
0.5250494828	"meanfemale"	"male"
-0.0188936026	"meanfemale"	"male"
-0.3879902858	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.395936892	"meanfemale"	"male"
-0.3701063336	"meanfemale"	"male"
1.429623962	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.700445346	"meanfemale"	"male"
-0.032487952	"meanfemale"	"male"
-1.1591348618	"meanfemale"	"male"
-0.9115954724	"meanfemale"	"male"
0.5916294442	"meanfemale"	"male"
-0.0702220016	"meanfemale"	"male"
0.5836914906	"meanfemale"	"male"
1.3450745106	"meanfemale"	"male"
2.1788122664	"meanfemale"	"male"
0.5668351336	"meanfemale"	"male"
0.430073166	"meanfemale"	"male"
-0.4234575344	"meanfemale"	"male"
0.5034994614	"meanfemale"	"male"
-0.7466712012	"meanfemale"	"male"
-0.3888924562	"meanfemale"	"male"
-0.8690502282	"meanfemale"	"male"
0.00579323	"meanfemale"	"male"
-0.0268219112	"meanfemale"	"male"
0.838609368	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.433027216	"meanfemale"	"male"
0.1576107034	"meanfemale"	"male"
0.2870428554	"meanfemale"	"male"
-0.5313186498	"meanfemale"	"male"
0.0258454766	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0916103082	"meanfemale"	"male"
-0.5457003586	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.097535225	"meanfemale"	"male"
1.1762169228	"meanfemale"	"male"
-0.3946212032	"meanfemale"	"male"
0.956245481	"meanfemale"	"male"
0.3089870856	"meanfemale"	"male"
1.3027601488	"meanfemale"	"male"
-0.4299442002	"meanfemale"	"male"
-0.4634379156	"meanfemale"	"male"
0.3563344618	"meanfemale"	"male"
-0.037266974	"meanfemale"	"male"
-0.2760588164	"meanfemale"	"male"
0.9071280654	"meanfemale"	"male"
1.125307063	"meanfemale"	"male"
-0.2628003528	"meanfemale"	"male"
-0.1562097202	"meanfemale"	"male"
0.1932387186	"meanfemale"	"male"
-0.5978281022	"meanfemale"	"male"
1.4552700818	"meanfemale"	"male"
-0.4263464194	"meanfemale"	"male"
1.074584941	"meanfemale"	"male"
0.3636817678	"meanfemale"	"male"
0.1452212428	"meanfemale"	"male"
-1.456179917	"meanfemale"	"male"
1.0328623594	"meanfemale"	"male"
0.5217853384	"meanfemale"	"male"
0.1619357786	"meanfemale"	"male"
-0.1476680454	"meanfemale"	"male"
-0.34795382	"meanfemale"	"male"
0.195311327	"meanfemale"	"male"
-0.3621714664	"meanfemale"	"male"
-0.5015296268	"meanfemale"	"male"
0.4576309354	"meanfemale"	"male"
-0.5715115346	"meanfemale"	"male"
0.4901773502	"meanfemale"	"male"
0.0811334238	"meanfemale"	"male"
0.248584018	"meanfemale"	"male"
0.2666854886	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1547016704	"meanfemale"	"male"
0.81500663	"meanfemale"	"male"
0.0465489686	"meanfemale"	"male"
-0.466329329	"meanfemale"	"male"
0.181758131	"meanfemale"	"male"
0.3554807542	"meanfemale"	"male"
0.3224609232	"meanfemale"	"male"
0.305429815	"meanfemale"	"male"
0.3898000814	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.8071683706	"meanfemale"	"male"
0.402230966	"meanfemale"	"male"
0.0066516552	"meanfemale"	"male"
0.2615638122	"meanfemale"	"male"
0.8954102542	"meanfemale"	"male"
0.1091923734	"meanfemale"	"male"
0.786763358	"meanfemale"	"male"
0.572444208	"meanfemale"	"male"
-0.8911717496	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.4816760942	"meanfemale"	"male"
-0.1922569044	"meanfemale"	"male"
0.1479528302	"meanfemale"	"male"
-0.231186405	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.282913114	"meanfemale"	"male"
0.538911656	"meanfemale"	"male"
-1.1141003834	"meanfemale"	"male"
0.5278457762	"meanfemale"	"male"
0.1426866198	"meanfemale"	"male"
0.5526225174	"meanfemale"	"male"
-0.436803484	"meanfemale"	"male"
-1.0121158674	"meanfemale"	"male"
3.124926405	"meanfemale"	"male"
0.430653862	"meanfemale"	"male"
-0.385867073	"meanfemale"	"male"
0.729540331	"meanfemale"	"male"
0.4039872864	"meanfemale"	"male"
0.609070736	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.3246780746	"meanfemale"	"male"
0.1834107148	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.3953122812	"meanfemale"	"male"
0.9333263432	"meanfemale"	"male"
-0.5819615128	"meanfemale"	"male"
-0.2314447604	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.3656484808	"meanfemale"	"male"
0.2348689766	"meanfemale"	"male"
-0.1635791616	"meanfemale"	"male"
-0.4196485898	"meanfemale"	"male"
-0.0280558754	"meanfemale"	"male"
-0.4434549102	"meanfemale"	"male"
0.6373355842	"meanfemale"	"male"
0.1414627724	"meanfemale"	"male"
0.6833126476	"meanfemale"	"male"
-0.9619311008	"meanfemale"	"male"
-0.1728366548	"meanfemale"	"male"
1.0542052768	"meanfemale"	"male"
-0.8111241276	"meanfemale"	"male"
-0.3508828572	"meanfemale"	"male"
0.5396550882	"meanfemale"	"male"
-0.856101977	"meanfemale"	"male"
0.0248611288	"meanfemale"	"male"
0.8881648136	"meanfemale"	"male"
0.758174608	"meanfemale"	"male"
0.8392351102	"meanfemale"	"male"
0.222747183	"meanfemale"	"male"
0.7660962982	"meanfemale"	"male"
-0.1565196524	"meanfemale"	"male"
-0.2335791246	"meanfemale"	"male"
0.3787264046	"meanfemale"	"male"
0.4222853354	"meanfemale"	"male"
0.2518392598	"meanfemale"	"male"
0.4666848658	"meanfemale"	"male"
1.3875074832	"meanfemale"	"male"
-0.8021906768	"meanfemale"	"male"
0.9447997054	"meanfemale"	"male"
-0.4869472474	"meanfemale"	"male"
1.095686817	"meanfemale"	"male"
0.682380773	"meanfemale"	"male"
0.9025307032	"meanfemale"	"male"
-0.1786014314	"meanfemale"	"male"
2.0712186178	"meanfemale"	"male"
-0.3007597062	"meanfemale"	"male"
0.1231727268	"meanfemale"	"male"
0.398247306	"meanfemale"	"male"
1.2765805594	"meanfemale"	"male"
-0.3070087974	"meanfemale"	"male"
-0.3135425982	"meanfemale"	"male"
1.6695587308	"meanfemale"	"male"
0.432296458	"meanfemale"	"male"
NA	"meanfemale"	"male"
2.2522275992	"meanfemale"	"male"
0.3009305858	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.9851656874	"meanfemale"	"male"
1.224293547	"meanfemale"	"male"
0.107427304	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1130631108	"meanfemale"	"male"
0.264427823	"meanfemale"	"male"
0.00609183820000001	"meanfemale"	"male"
0.2767005046	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.0925529468	"meanfemale"	"male"
-0.6301779752	"meanfemale"	"male"
NA	"meanfemale"	"male"
1.2985240062	"meanfemale"	"male"
0.2744451356	"meanfemale"	"male"
-0.2061431858	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.3059360554	"meanfemale"	"male"
0.4274474724	"meanfemale"	"male"
-0.000870738000000004	"meanfemale"	"male"
0.0479973702	"meanfemale"	"male"
0.6482766126	"meanfemale"	"male"
-0.5453621324	"meanfemale"	"male"
-0.432776309	"meanfemale"	"male"
0.4016869156	"meanfemale"	"male"
2.2196128444	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.263068173	"meanfemale"	"male"
0.915561475	"meanfemale"	"male"
-0.5552431902	"meanfemale"	"male"
0.8459259542	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.9433708992	"meanfemale"	"male"
0.4628073228	"meanfemale"	"male"
0.0574181792	"meanfemale"	"male"
0.7656491214	"meanfemale"	"male"
-0.4080222728	"meanfemale"	"male"
-0.4829089758	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.2321274846	"meanfemale"	"male"
-0.586907115	"meanfemale"	"male"
-0.1195348044	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.132675403	"meanfemale"	"male"
-0.1972360204	"meanfemale"	"male"
0.3510212874	"meanfemale"	"male"
-0.4077527698	"meanfemale"	"male"
0.6970509622	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.0435863964	"meanfemale"	"male"
-0.301556976	"meanfemale"	"male"
-0.2927805988	"meanfemale"	"male"
-0.2170234024	"meanfemale"	"male"
-0.9068329674	"meanfemale"	"male"
-0.4323679222	"meanfemale"	"male"
0.0686110552	"meanfemale"	"male"
-0.2246636318	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1866487688	"meanfemale"	"male"
0.0825895668	"meanfemale"	"male"
0.376696556	"meanfemale"	"male"
-0.5063199072	"meanfemale"	"male"
0.0523368818	"meanfemale"	"male"
-0.2494010732	"meanfemale"	"male"
-0.0214440814	"meanfemale"	"male"
-0.6661571126	"meanfemale"	"male"
0.8531938494	"meanfemale"	"male"
-0.101533903	"meanfemale"	"male"
-0.266484156	"meanfemale"	"male"
1.4595710526	"meanfemale"	"male"
1.4731414092	"meanfemale"	"male"
0.6334717576	"meanfemale"	"male"
0.691396262	"meanfemale"	"male"
-0.3444114508	"meanfemale"	"male"
0.1078943702	"meanfemale"	"male"
-0.5087071162	"meanfemale"	"male"
0.3569753234	"meanfemale"	"male"
0.9116138224	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.0481061674	"meanfemale"	"male"
0.0326209336	"meanfemale"	"male"
-0.2234717026	"meanfemale"	"male"
-0.3890255068	"meanfemale"	"male"
1.0261084222	"meanfemale"	"male"
0.4196083268	"meanfemale"	"male"
-0.040466336	"meanfemale"	"male"
2.084844059	"meanfemale"	"male"
1.27981101	"meanfemale"	"male"
-0.0537051834	"meanfemale"	"male"
0.4967029004	"meanfemale"	"male"
0.770250723	"meanfemale"	"male"
0.0238210894	"meanfemale"	"male"
0.3351394452	"meanfemale"	"male"
0.2381672642	"meanfemale"	"male"
-0.1157369864	"meanfemale"	"male"
1.0614593262	"meanfemale"	"male"
0.0911980472	"meanfemale"	"male"
0.361825095	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.082154422	"meanfemale"	"male"
-1.1215176906	"meanfemale"	"male"
0.8618804268	"meanfemale"	"male"
0.6554910982	"meanfemale"	"male"
-0.4240334762	"meanfemale"	"male"
-0.2707441644	"meanfemale"	"male"
-0.0981662706	"meanfemale"	"male"
0.7045246366	"meanfemale"	"male"
0.4436959114	"meanfemale"	"male"
1.3114455742	"meanfemale"	"male"
1.4601727938	"meanfemale"	"male"
1.4226607942	"meanfemale"	"male"
0.812269638	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4555870444	"meanfemale"	"male"
-0.2256361978	"meanfemale"	"male"
0.5238968442	"meanfemale"	"male"
0.4375451824	"meanfemale"	"male"
0.250518393	"meanfemale"	"male"
-0.0122183036	"meanfemale"	"male"
0.5826696398	"meanfemale"	"male"
0.9913193026	"meanfemale"	"male"
-0.2864112646	"meanfemale"	"male"
-0.19830249	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1902200208	"meanfemale"	"male"
0.719038178	"meanfemale"	"male"
0.0977781184	"meanfemale"	"male"
-0.288463902	"meanfemale"	"male"
0.8148876806	"meanfemale"	"male"
0.9181312218	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.1053055942	"meanfemale"	"male"
-0.6677553782	"meanfemale"	"male"
-0.13995272	"meanfemale"	"male"
-0.7122506566	"meanfemale"	"male"
-0.9963455326	"meanfemale"	"male"
-0.3830037102	"meanfemale"	"male"
0.0524242144	"meanfemale"	"male"
0.5288390492	"meanfemale"	"male"
0.7242468184	"meanfemale"	"male"
0.3544191392	"meanfemale"	"male"
0.2306616604	"meanfemale"	"male"
0.21550003	"meanfemale"	"male"
3.0751452654	"meanfemale"	"male"
-0.42953081	"meanfemale"	"male"
-0.2917653214	"meanfemale"	"male"
-0.8598628872	"meanfemale"	"male"
0.4902360788	"meanfemale"	"male"
0.8734653392	"meanfemale"	"male"
1.3044731788	"meanfemale"	"male"
1.0994293824	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.6569176934	"meanfemale"	"male"
0.1503766872	"meanfemale"	"male"
0.1280387346	"meanfemale"	"male"
-0.2667858068	"meanfemale"	"male"
-0.3199484766	"meanfemale"	"male"
0.3376396962	"meanfemale"	"male"
-0.1857918206	"meanfemale"	"male"
0.1616301922	"meanfemale"	"male"
-0.2916110432	"meanfemale"	"male"
-0.14305888	"meanfemale"	"male"
0.1788110832	"meanfemale"	"male"
-0.7256365912	"meanfemale"	"male"
-1.1394612494	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1038226808	"meanfemale"	"male"
-0.1341882794	"meanfemale"	"male"
0.717153897	"meanfemale"	"male"
0.2476650808	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0111387024	"meanfemale"	"male"
0.1030673158	"meanfemale"	"male"
-1.06809504	"meanfemale"	"male"
-0.8017413618	"meanfemale"	"male"
-0.4733660114	"meanfemale"	"male"
-0.0945254754	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2242584076	"meanfemale"	"male"
-0.301383699	"meanfemale"	"male"
-0.2256934296	"meanfemale"	"male"
-0.0981248404	"meanfemale"	"male"
0.9475862382	"meanfemale"	"male"
0.1330454714	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.6879632738	"meanfemale"	"male"
0.4745523734	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2799997824	"meanfemale"	"male"
1.2126952342	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0562614464	"meanfemale"	"male"
1.160390465	"meanfemale"	"male"
-0.6971914314	"meanfemale"	"male"
0.615495224	"meanfemale"	"male"
0.431676633	"meanfemale"	"male"
0.6655256974	"meanfemale"	"male"
-0.8197094758	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.4696022824	"meanfemale"	"male"
-0.3497582894	"meanfemale"	"male"
0.6122543526	"meanfemale"	"male"
-0.6460499656	"meanfemale"	"male"
1.3953281626	"meanfemale"	"male"
0.904682108	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.5545450158	"meanfemale"	"male"
1.0805353238	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.523900673	"meanfemale"	"male"
2.7038776174	"meanfemale"	"male"
2.7086461996	"meanfemale"	"male"
0.3723259988	"meanfemale"	"male"
0.4267093986	"meanfemale"	"male"
0.700046229	"meanfemale"	"male"
-0.8145984246	"meanfemale"	"male"
0.3422848024	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.2641407492	"meanfemale"	"male"
-0.1837666884	"meanfemale"	"male"
0.4609885046	"meanfemale"	"male"
-0.4315358272	"meanfemale"	"male"
0.3529923826	"meanfemale"	"male"
0.2142145396	"meanfemale"	"male"
1.3539973056	"meanfemale"	"male"
0.743039697	"meanfemale"	"male"
-0.0653872306	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.9922949388	"meanfemale"	"male"
0.5551242324	"meanfemale"	"male"
0.3808247292	"meanfemale"	"male"
-0.6161102308	"meanfemale"	"male"
-0.834774499	"meanfemale"	"male"
-0.2119579044	"meanfemale"	"male"
0.4979589884	"meanfemale"	"male"
0.0564082504	"meanfemale"	"male"
0.5646154106	"meanfemale"	"male"
0.2929182274	"meanfemale"	"male"
0.5073559548	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.8220959992	"meanfemale"	"male"
0.055555101	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0249797428	"meanfemale"	"male"
1.4043909764	"meanfemale"	"male"
-0.0323482364	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.1136217408	"meanfemale"	"male"
0.3577060568	"meanfemale"	"male"
0.5681693656	"meanfemale"	"male"
-0.6424084076	"meanfemale"	"male"
-0.36098773	"meanfemale"	"male"
1.5344249152	"meanfemale"	"male"
-0.0403159434	"meanfemale"	"male"
NA	"meanfemale"	"male"
NA	"meanfemale"	"male"
2.9322254282	"meanfemale"	"male"
2.1905916522	"meanfemale"	"male"
1.0853872718	"meanfemale"	"male"
-0.2767699322	"meanfemale"	"male"
0.386674667	"meanfemale"	"male"
0.6464060938	"meanfemale"	"male"
0.2054321348	"meanfemale"	"male"
-0.2133475426	"meanfemale"	"male"
0.3038768754	"meanfemale"	"male"
-0.4257902134	"meanfemale"	"male"
0.6360347588	"meanfemale"	"male"
2.048477358	"meanfemale"	"male"
-0.03567163	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.8729614594	"meanfemale"	"male"
0.2131661278	"meanfemale"	"male"
0.2825831496	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.9328541784	"meanfemale"	"male"
0.3244901332	"meanfemale"	"male"
-0.00811803100000001	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.0742939662	"meanfemale"	"male"
1.1707608636	"meanfemale"	"male"
-0.0468954428	"meanfemale"	"male"
0.6736170074	"meanfemale"	"male"
0.1549189334	"meanfemale"	"male"
0.353602013	"meanfemale"	"male"
-0.1568668014	"meanfemale"	"male"
1.3710207622	"meanfemale"	"male"
-0.5171219884	"meanfemale"	"male"
-0.5628569166	"meanfemale"	"male"
-0.6089218594	"meanfemale"	"male"
0.5213100142	"meanfemale"	"male"
0.0200525344	"meanfemale"	"male"
2.0491535396	"meanfemale"	"male"
NA	"meanfemale"	"male"
-0.0692563302	"meanfemale"	"male"
-0.0107657804	"meanfemale"	"male"
-0.1936727154	"meanfemale"	"male"
-0.7892963642	"meanfemale"	"male"
-0.325107649	"meanfemale"	"male"
-0.357553299	"meanfemale"	"male"
-0.4481486848	"meanfemale"	"male"
0.6383071056	"meanfemale"	"male"
0.0558307546	"meanfemale"	"male"
1.1244186434	"meanfemale"	"male"
1.7978093246	"meanfemale"	"male"
0.1365359902	"meanfemale"	"male"
-0.1891478386	"meanfemale"	"male"
NA	"meanfemale"	"male"
0.7760221162	"meanfemale"	"male"
-0.1141339258	"meanfemale"	"male"
0.2280531338	"meanfemale"	"male"
1.9251954958	"meanfemale"	"male"
-0.6378579554	"meanfemale"	"male"
1.062567753	"meanfemale"	"male"
0.00251420159999999	"meanfemale"	"male"
0.3689659364	"meanfemale"	"male"
