LogCPM	sex	bias
3.704874519	meanmale	unbias
2.785672752	meanmale	unbias
0.514338846	meanmale	unbias
2.712844185	meanmale	unbias
1.711608067	meanmale	unbias
2.602589608	meanmale	unbias
1.994301816	meanmale	unbias
2.554841516	meanmale	unbias
0.923383954	meanmale	unbias
4.713571715	meanmale	unbias
4.24513517	meanmale	unbias
5.339694728	meanmale	unbias
3.334595561	meanmale	unbias
6.432112504	meanmale	unbias
1.815553528	meanmale	unbias
3.652571739	meanmale	unbias
1.402342456	meanmale	unbias
1.353937004	meanmale	unbias
4.557637825	meanmale	unbias
1.65768256	meanmale	unbias
4.064715884	meanmale	unbias
5.813430155	meanmale	unbias
3.471490015	meanmale	unbias
2.918404292	meanmale	unbias
0.785042177	meanmale	unbias
5.409267013	meanmale	unbias
4.081857357	meanmale	unbias
4.596466856	meanmale	unbias
3.001451256	meanmale	unbias
0.854546673	meanmale	unbias
6.531915437	meanmale	unbias
9.179332517	meanmale	unbias
2.203456493	meanmale	unbias
3.053829381	meanmale	unbias
0.158887091	meanmale	unbias
0.829016052	meanmale	unbias
4.894377253	meanmale	unbias
1.017976102	meanmale	unbias
3.296431722	meanmale	unbias
7.621616663	meanmale	unbias
4.080277388	meanmale	unbias
5.519018136	meanmale	unbias
4.43430329	meanmale	unbias
4.353062709	meanmale	unbias
1.365146031	meanmale	unbias
4.580916033	meanmale	unbias
1.017069396	meanmale	unbias
1.001377215	meanmale	unbias
1.267183215	meanmale	unbias
1.741038755	meanmale	unbias
7.602446252	meanmale	unbias
0.448450672	meanmale	unbias
3.540165061	meanmale	unbias
4.63668385	meanmale	unbias
2.108335686	meanmale	unbias
0.303092714	meanmale	unbias
2.669190847	meanmale	unbias
5.834302915	meanmale	unbias
3.266611668	meanmale	unbias
1.776921052	meanmale	unbias
7.296391198	meanmale	unbias
0.983545927	meanmale	unbias
4.483742405	meanmale	unbias
6.779457755	meanmale	unbias
5.950793891	meanmale	unbias
5.329079737	meanmale	unbias
0.563310025	meanmale	unbias
0.986443886	meanmale	unbias
3.122740409	meanmale	unbias
4.235370053	meanmale	unbias
4.218913592	meanmale	unbias
0.090367473	meanmale	unbias
1.379668845	meanmale	unbias
7.140378277	meanmale	unbias
2.119197476	meanmale	unbias
2.820574218	meanmale	unbias
5.911658935	meanmale	unbias
3.048687594	meanmale	unbias
1.021242803	meanmale	unbias
12.73960771	meanmale	unbias
1.934245446	meanmale	unbias
3.283494576	meanmale	unbias
3.893304466	meanmale	unbias
1.795045843	meanmale	unbias
4.503343794	meanmale	unbias
5.281805785	meanmale	unbias
1.434845049	meanmale	unbias
4.3972108	meanmale	unbias
3.87437429	meanmale	unbias
3.435662781	meanmale	unbias
1.130696726	meanmale	unbias
1.049067402	meanmale	unbias
0.964629326	meanmale	unbias
1.801490509	meanmale	unbias
5.159515063	meanmale	unbias
3.755091378	meanmale	unbias
0.538424607	meanmale	unbias
3.967045073	meanmale	unbias
3.406941155	meanmale	unbias
7.179013993	meanmale	unbias
2.058055168	meanmale	unbias
2.293005766	meanmale	unbias
3.508564857	meanmale	unbias
0.133602204	meanmale	unbias
0.602311357	meanmale	unbias
4.070140511	meanmale	unbias
2.055206103	meanmale	unbias
1.019419883	meanmale	unbias
7.137585743	meanmale	unbias
3.403239764	meanmale	unbias
3.54157486	meanmale	unbias
3.295397542	meanmale	unbias
4.098154146	meanmale	unbias
7.3007623	meanmale	unbias
0.125872007	meanmale	unbias
3.635952359	meanmale	unbias
3.89037273	meanmale	unbias
3.218141737	meanmale	unbias
3.500134805	meanmale	unbias
3.097886656	meanmale	unbias
0.96703187	meanmale	unbias
2.268379138	meanmale	unbias
2.034281424	meanmale	unbias
1.698001488	meanmale	unbias
5.205415807	meanmale	unbias
1.194033217	meanmale	unbias
5.446828296	meanmale	unbias
6.642461343	meanmale	unbias
1.672218471	meanmale	unbias
6.447049452	meanmale	unbias
6.078355655	meanmale	unbias
2.661813132	meanmale	unbias
9.772957376	meanmale	unbias
2.909211158	meanmale	unbias
0.362291495	meanmale	unbias
4.496128148	meanmale	unbias
9.275056826	meanmale	unbias
3.432685455	meanmale	unbias
4.705127069	meanmale	unbias
4.546877027	meanmale	unbias
0.432005082	meanmale	unbias
0.828234456	meanmale	unbias
6.667326649	meanmale	unbias
5.083381634	meanmale	unbias
1.882338376	meanmale	unbias
2.617829295	meanmale	unbias
3.622619762	meanmale	unbias
2.888375525	meanmale	unbias
6.986329848	meanmale	unbias
1.909604438	meanmale	unbias
2.01637823	meanmale	unbias
1.409218605	meanmale	unbias
7.069275342	meanmale	unbias
4.009038416	meanmale	unbias
4.232380716	meanmale	unbias
3.45553062	meanmale	unbias
4.167983341	meanmale	unbias
3.106039929	meanmale	unbias
1.945326867	meanmale	unbias
5.013965993	meanmale	unbias
3.260424277	meanmale	unbias
10.77037201	meanmale	unbias
1.91569077	meanmale	unbias
2.884397087	meanmale	unbias
4.103149337	meanmale	unbias
1.318708403	meanmale	unbias
0.245842671	meanmale	unbias
2.873218167	meanmale	unbias
5.840252266	meanmale	unbias
3.650604201	meanmale	unbias
4.687784601	meanmale	unbias
1.356218178	meanmale	unbias
4.858569761	meanmale	unbias
3.998856921	meanmale	unbias
6.791437905	meanmale	unbias
5.196149552	meanmale	unbias
5.412928762	meanmale	unbias
4.697677442	meanmale	unbias
3.984841112	meanmale	unbias
1.941828218	meanmale	unbias
2.133583925	meanmale	unbias
1.825433194	meanmale	unbias
6.038173707	meanmale	unbias
3.962010857	meanmale	unbias
4.107029376	meanmale	unbias
4.650038109	meanmale	unbias
3.27675952	meanmale	unbias
1.240140723	meanmale	unbias
5.455633052	meanmale	unbias
3.337307777	meanmale	unbias
1.539723284	meanmale	unbias
4.464285255	meanmale	unbias
2.393134598	meanmale	unbias
1.186093848	meanmale	unbias
2.172394148	meanmale	unbias
0.778540936	meanmale	unbias
2.390028366	meanmale	unbias
0.719435327	meanmale	unbias
0.741551842	meanmale	unbias
3.970165223	meanmale	unbias
1.625501482	meanmale	unbias
-0.326450365	meanmale	unbias
2.158161089	meanmale	unbias
3.051230521	meanmale	unbias
6.595356737	meanmale	unbias
4.325171169	meanmale	unbias
5.281438116	meanmale	unbias
3.228569073	meanmale	unbias
0.995192768	meanmale	unbias
0.485604209	meanmale	unbias
0.123613434	meanmale	unbias
4.079123351	meanmale	unbias
0.924928433	meanmale	unbias
0.800205367	meanmale	unbias
1.601619271	meanmale	unbias
7.567795017	meanmale	unbias
2.749927443	meanmale	unbias
4.153697992	meanmale	unbias
3.687751561	meanmale	unbias
0.02156702	meanmale	unbias
1.16185652	meanmale	unbias
2.106128494	meanmale	unbias
0.91737755	meanmale	unbias
6.564760006	meanmale	unbias
3.431936417	meanmale	unbias
-0.089968689	meanmale	unbias
4.684444205	meanmale	unbias
2.569034446	meanmale	unbias
6.210637563	meanmale	unbias
1.717774862	meanmale	unbias
0.452609294	meanmale	unbias
0.600276215	meanmale	unbias
2.443270527	meanmale	unbias
4.010877086	meanmale	unbias
1.643574578	meanmale	unbias
1.9591304	meanmale	unbias
4.30681989	meanmale	unbias
2.021941418	meanmale	unbias
6.573041251	meanmale	unbias
1.053598826	meanmale	unbias
2.714960759	meanmale	unbias
5.567092968	meanmale	unbias
3.124323553	meanmale	unbias
0.438732771	meanmale	unbias
2.609738078	meanmale	unbias
2.234168604	meanmale	unbias
1.660621699	meanmale	unbias
6.434912012	meanmale	unbias
4.295774883	meanmale	unbias
1.827011265	meanmale	unbias
3.496107961	meanmale	unbias
4.541067209	meanmale	unbias
1.639224902	meanmale	unbias
2.990101352	meanmale	unbias
7.363213226	meanmale	unbias
1.36036906	meanmale	unbias
2.072493947	meanmale	unbias
2.559692075	meanmale	unbias
5.325535217	meanmale	unbias
2.748609452	meanmale	unbias
2.182841096	meanmale	unbias
5.55328143	meanmale	unbias
2.580390903	meanmale	unbias
2.027322503	meanmale	unbias
2.448817469	meanmale	unbias
6.124181719	meanmale	unbias
2.070516842	meanmale	unbias
5.960749424	meanmale	unbias
3.139096342	meanmale	unbias
3.34456213	meanmale	unbias
0.421722211	meanmale	unbias
4.586877719	meanmale	unbias
0.879150444	meanmale	unbias
4.154597984	meanmale	unbias
2.014260741	meanmale	unbias
3.621858713	meanmale	unbias
1.769443196	meanmale	unbias
5.224446831	meanmale	unbias
0.813014487	meanmale	unbias
4.321055876	meanmale	unbias
8.131041559	meanmale	unbias
3.003334472	meanmale	unbias
3.290645734	meanmale	unbias
3.489848738	meanmale	unbias
0.028985605	meanmale	unbias
1.089430572	meanmale	unbias
3.147788737	meanmale	unbias
0.310487511	meanmale	unbias
5.266461672	meanmale	unbias
2.044083459	meanmale	unbias
2.07832073	meanmale	unbias
2.638307131	meanmale	unbias
3.717968353	meanmale	unbias
5.414589037	meanmale	unbias
5.993186166	meanmale	unbias
1.387128638	meanmale	unbias
1.941613116	meanmale	unbias
2.015643361	meanmale	unbias
4.612017459	meanmale	unbias
5.084045171	meanmale	unbias
0.791938876	meanmale	unbias
7.075527072	meanmale	unbias
2.820890094	meanmale	unbias
4.952529361	meanmale	unbias
2.785458674	meanmale	unbias
5.645073467	meanmale	unbias
1.225550818	meanmale	unbias
3.139958362	meanmale	unbias
2.223350665	meanmale	unbias
3.163289853	meanmale	unbias
5.187427027	meanmale	unbias
1.668387997	meanmale	unbias
1.022356071	meanmale	unbias
0.484446047	meanmale	unbias
1.889409239	meanmale	unbias
-0.1239661	meanmale	unbias
1.766091151	meanmale	unbias
4.181198731	meanmale	unbias
3.423858069	meanmale	unbias
2.0843376	meanmale	unbias
3.295679438	meanmale	unbias
2.069899531	meanmale	unbias
6.629672491	meanmale	unbias
2.204095495	meanmale	unbias
4.664476959	meanmale	unbias
4.643970317	meanmale	unbias
5.787205449	meanmale	unbias
4.249941897	meanmale	unbias
4.775687009	meanmale	unbias
7.475607886	meanmale	unbias
3.126726773	meanmale	unbias
3.347855684	meanmale	unbias
-0.083446046	meanmale	unbias
1.225721369	meanmale	unbias
3.734186576	meanmale	unbias
1.710686851	meanmale	unbias
3.22090455	meanmale	unbias
3.444448028	meanmale	unbias
5.85208274	meanmale	unbias
1.104234026	meanmale	unbias
2.104298357	meanmale	unbias
2.940024514	meanmale	unbias
1.466605163	meanmale	unbias
4.158589353	meanmale	unbias
2.823194434	meanmale	unbias
2.475982912	meanmale	unbias
3.543008609	meanmale	unbias
4.2600069	meanmale	unbias
2.636609922	meanmale	unbias
3.236967765	meanmale	unbias
1.496186217	meanmale	unbias
0.999875373	meanmale	unbias
0.073472846	meanmale	unbias
2.179833128	meanmale	unbias
4.92820546	meanmale	unbias
3.846559066	meanmale	unbias
7.125085337	meanmale	unbias
2.411629745	meanmale	unbias
0.568380971	meanmale	unbias
1.290701037	meanmale	unbias
2.398009147	meanmale	unbias
3.953577636	meanmale	unbias
8.231204257	meanmale	unbias
3.834649744	meanmale	unbias
4.305129221	meanmale	unbias
3.89423586	meanmale	unbias
4.340796999	meanmale	unbias
2.140810427	meanmale	unbias
2.006412615	meanmale	unbias
2.153042524	meanmale	unbias
0.271703197	meanmale	unbias
0.318726819	meanmale	unbias
2.391550607	meanmale	unbias
0.855638964	meanmale	unbias
2.690648046	meanmale	unbias
1.825679733	meanmale	unbias
1.247607875	meanmale	unbias
9.387721044	meanmale	unbias
3.889235937	meanmale	unbias
5.55450863	meanmale	unbias
6.843711421	meanmale	unbias
3.675351694	meanmale	unbias
0.955597555	meanmale	unbias
5.56309882	meanmale	unbias
2.286006732	meanmale	unbias
6.299980558	meanmale	unbias
6.898441032	meanmale	unbias
-0.133314745	meanmale	unbias
0.420057977	meanmale	unbias
6.356665408	meanmale	unbias
4.584348799	meanmale	unbias
2.894745988	meanmale	unbias
1.994793553	meanmale	unbias
3.063592558	meanmale	unbias
0.053728712	meanmale	unbias
0.046840438	meanmale	unbias
3.086585909	meanmale	unbias
4.776932307	meanmale	unbias
2.514591416	meanmale	unbias
7.412319612	meanmale	unbias
4.752407112	meanmale	unbias
0.776470735	meanmale	unbias
1.208968225	meanmale	unbias
5.108546716	meanmale	unbias
7.67506829	meanmale	unbias
0.585942252	meanmale	unbias
1.535180809	meanmale	unbias
4.608472024	meanmale	unbias
6.065638736	meanmale	unbias
2.185952786	meanmale	unbias
1.311713253	meanmale	unbias
0.163667772	meanmale	unbias
0.765556828	meanmale	unbias
1.989163376	meanmale	unbias
3.746781039	meanmale	unbias
2.383378794	meanmale	unbias
1.131429734	meanmale	unbias
4.694124278	meanmale	unbias
2.877094319	meanmale	unbias
2.891171613	meanmale	unbias
2.449362442	meanmale	unbias
4.67462321	meanmale	unbias
1.705129092	meanmale	unbias
2.704844763	meanmale	unbias
3.142012957	meanmale	unbias
1.550459329	meanmale	unbias
9.887109971	meanmale	unbias
0.986292347	meanmale	unbias
3.247128202	meanmale	unbias
2.784710256	meanmale	unbias
2.784905903	meanmale	unbias
2.347248246	meanmale	unbias
5.361852128	meanmale	unbias
4.064095847	meanmale	unbias
0.766866566	meanmale	unbias
3.730154901	meanmale	unbias
7.128128752	meanmale	unbias
4.69650225	meanmale	unbias
-0.381597442	meanmale	unbias
0.47223644	meanmale	unbias
2.959649447	meanmale	unbias
0.35541289	meanmale	unbias
0.797059746	meanmale	unbias
2.076872047	meanmale	unbias
5.265370595	meanmale	unbias
7.150629003	meanmale	unbias
6.091958357	meanmale	unbias
3.537828994	meanmale	unbias
6.942749421	meanmale	unbias
4.423712914	meanmale	unbias
1.558232714	meanmale	unbias
3.915819453	meanmale	unbias
1.578779413	meanmale	unbias
4.951199134	meanmale	unbias
1.310462036	meanmale	unbias
6.084893341	meanmale	unbias
5.590525688	meanmale	unbias
5.262614459	meanmale	unbias
3.247214267	meanmale	unbias
3.113492258	meanmale	unbias
2.48626069	meanmale	unbias
3.4229497	meanmale	unbias
2.051027257	meanmale	unbias
3.647332191	meanmale	unbias
1.009879852	meanmale	unbias
2.242804301	meanmale	unbias
2.689732731	meanmale	unbias
3.180302703	meanmale	unbias
4.696052988	meanmale	unbias
2.332486668	meanmale	unbias
1.53211188	meanmale	unbias
2.063258421	meanmale	unbias
3.08757155	meanmale	unbias
3.850040383	meanmale	unbias
4.302294305	meanmale	unbias
3.413277903	meanmale	unbias
5.203827612	meanmale	unbias
13.35555854	meanmale	unbias
6.932581485	meanmale	unbias
0.812945944	meanmale	unbias
5.849758282	meanmale	unbias
0.083127611	meanmale	unbias
2.395086224	meanmale	unbias
0.772807269	meanmale	unbias
3.662564005	meanmale	unbias
2.356576283	meanmale	unbias
4.967706518	meanmale	unbias
2.853218035	meanmale	unbias
2.533959937	meanmale	unbias
1.966298101	meanmale	unbias
1.038311315	meanmale	unbias
1.459561681	meanmale	unbias
0.573397681	meanmale	unbias
1.872838337	meanmale	unbias
2.049805922	meanmale	unbias
3.905864234	meanmale	unbias
4.673196621	meanmale	unbias
5.114418062	meanmale	unbias
2.682176444	meanmale	unbias
4.77876445	meanmale	unbias
6.594842943	meanmale	unbias
3.496023066	meanmale	unbias
0.131160424	meanmale	unbias
2.439332799	meanmale	unbias
4.013643258	meanmale	unbias
4.219699952	meanmale	unbias
2.30526393	meanmale	unbias
3.904381262	meanmale	unbias
1.52931655	meanmale	unbias
1.557985174	meanmale	unbias
5.957045866	meanmale	unbias
4.183749455	meanmale	unbias
1.228512538	meanmale	unbias
4.323375054	meanmale	unbias
6.163123618	meanmale	unbias
2.944636929	meanmale	unbias
2.649698098	meanmale	unbias
4.115297249	meanmale	unbias
2.335617147	meanmale	unbias
1.116010803	meanmale	unbias
0.718188083	meanmale	unbias
2.91262552	meanmale	unbias
4.278353593	meanmale	unbias
1.672211471	meanmale	unbias
4.888955368	meanmale	unbias
0.401340987	meanmale	unbias
2.784195711	meanmale	unbias
9.849622167	meanmale	unbias
2.982660696	meanmale	unbias
6.06647503	meanmale	unbias
2.783029836	meanmale	unbias
0.429040297	meanmale	unbias
2.02578813	meanmale	unbias
2.257988387	meanmale	unbias
0.681202527	meanmale	unbias
3.235283406	meanmale	unbias
2.072619171	meanmale	unbias
0.554899592	meanmale	unbias
4.77074331	meanmale	unbias
2.015193389	meanmale	unbias
2.832379046	meanmale	unbias
1.96596316	meanmale	unbias
5.045883164	meanmale	unbias
7.332101798	meanmale	unbias
2.903465205	meanmale	unbias
2.352522831	meanmale	unbias
3.95086222	meanmale	unbias
3.00563183	meanmale	unbias
3.532783843	meanmale	unbias
3.397707543	meanmale	unbias
3.354405946	meanmale	unbias
4.018794337	meanmale	unbias
7.578640316	meanmale	unbias
3.598291092	meanmale	unbias
2.100100287	meanmale	unbias
0.866864689	meanmale	unbias
3.703296024	meanmale	unbias
3.41816489	meanmale	unbias
2.87006038	meanmale	unbias
2.782620872	meanmale	unbias
1.093905251	meanmale	unbias
2.275170396	meanmale	unbias
6.652268776	meanmale	unbias
3.15666964	meanmale	unbias
1.150236791	meanmale	unbias
2.586097458	meanmale	unbias
2.167861692	meanmale	unbias
2.440415503	meanmale	unbias
1.557166271	meanmale	unbias
1.868301675	meanmale	unbias
2.710589527	meanmale	unbias
0.886159527	meanmale	unbias
1.281269991	meanmale	unbias
7.413959047	meanmale	unbias
2.926656474	meanmale	unbias
7.320470905	meanmale	unbias
2.903620215	meanmale	unbias
4.460491375	meanmale	unbias
6.261642626	meanmale	unbias
2.271204895	meanmale	unbias
1.153407947	meanmale	unbias
5.43608396	meanmale	unbias
4.985346277	meanmale	unbias
4.055533809	meanmale	unbias
1.536430351	meanmale	unbias
1.700107657	meanmale	unbias
2.525265397	meanmale	unbias
1.187709871	meanmale	unbias
0.083526566	meanmale	unbias
0.799567533	meanmale	unbias
3.373726943	meanmale	unbias
2.951158492	meanmale	unbias
3.321983639	meanmale	unbias
1.624608905	meanmale	unbias
4.821028669	meanmale	unbias
0.124169659	meanmale	unbias
4.338828417	meanmale	unbias
2.568277533	meanmale	unbias
1.726408392	meanmale	unbias
8.018284559	meanmale	unbias
5.145751064	meanmale	unbias
1.639657519	meanmale	unbias
0.483058124	meanmale	unbias
-0.053118282	meanmale	unbias
0.581013387	meanmale	unbias
6.885929169	meanmale	unbias
3.766768698	meanmale	unbias
5.304277437	meanmale	unbias
4.504894749	meanmale	unbias
1.201441899	meanmale	unbias
0.76601813	meanmale	unbias
2.657630268	meanmale	unbias
7.930994439	meanmale	unbias
2.50224592	meanmale	unbias
4.449625589	meanmale	unbias
1.489209862	meanmale	unbias
2.162718896	meanmale	unbias
3.461426654	meanmale	unbias
2.088393364	meanmale	unbias
1.023716378	meanmale	unbias
1.183310496	meanmale	unbias
0.177051817	meanmale	unbias
1.873118886	meanmale	unbias
1.819994295	meanmale	unbias
3.978670526	meanmale	unbias
2.283952876	meanmale	unbias
3.831183886	meanmale	unbias
4.386902269	meanmale	unbias
1.686111476	meanmale	unbias
0.804460645	meanmale	unbias
2.667730574	meanmale	unbias
2.72852798	meanmale	unbias
4.298632138	meanmale	unbias
2.042265352	meanmale	unbias
3.583712132	meanmale	unbias
0.995965714	meanmale	unbias
1.967105349	meanmale	unbias
3.784876639	meanmale	unbias
5.706374554	meanmale	unbias
0.28359308	meanmale	unbias
4.211749708	meanmale	unbias
3.944753203	meanmale	unbias
0.037117107	meanmale	unbias
1.979878167	meanmale	unbias
0.196960782	meanmale	unbias
1.784275881	meanmale	unbias
4.525184674	meanmale	unbias
0.267697754	meanmale	unbias
2.913941185	meanmale	unbias
13.22043335	meanmale	unbias
1.585935619	meanmale	unbias
4.170809405	meanmale	unbias
7.678051648	meanmale	unbias
4.620261485	meanmale	unbias
0.975648747	meanmale	unbias
3.474131225	meanmale	unbias
7.786384794	meanmale	unbias
5.886463961	meanmale	unbias
1.648230065	meanmale	unbias
1.158509408	meanmale	unbias
0.772568495	meanmale	unbias
2.360438727	meanmale	unbias
3.509180885	meanmale	unbias
0.812156714	meanmale	unbias
4.377583107	meanmale	unbias
1.695732588	meanmale	unbias
7.181655446	meanmale	unbias
5.932479345	meanmale	unbias
8.920118775	meanmale	unbias
0.969532748	meanmale	unbias
1.640780119	meanmale	unbias
5.507427934	meanmale	unbias
4.765759534	meanmale	unbias
1.447837728	meanmale	unbias
2.454337545	meanmale	unbias
0.212870749	meanmale	unbias
0.044843049	meanmale	unbias
4.676471749	meanmale	unbias
6.12837207	meanmale	unbias
2.888553963	meanmale	unbias
5.405142315	meanmale	unbias
5.571069373	meanmale	unbias
