gid	female	log2meanXX	cutoff
TRINITY_DN117937_c0_g1_i1	meanfemale	5.507526711	FC1
TRINITY_DN114904_c0_g1_i7	meanfemale	2.824209721	FC1
TRINITY_DN116270_c0_g1_i1	meanfemale	2.532157389	FC1
TRINITY_DN136470_c8_g8_i1	meanfemale	5.55202029	FC1
TRINITY_DN121981_c0_g1_i2	meanfemale	3.834619083	FC1
TRINITY_DN110384_c0_g1_i1	meanfemale	2.348646152	FC1
TRINITY_DN119739_c0_g1_i1	meanfemale	3.369922363	FC1
TRINITY_DN119941_c0_g1_i2	meanfemale	3.909228547	FC1
TRINITY_DN125667_c9_g1_i1	meanfemale	2.926409319	FC1
TRINITY_DN134438_c0_g1_i3	meanfemale	0.006636822	FC1
TRINITY_DN135412_c2_g3_i1	meanfemale	5.060006463	FC1
TRINITY_DN129575_c2_g1_i5	meanfemale	3.345470859	FC1
TRINITY_DN129618_c0_g1_i1	meanfemale	2.83705739	FC1
TRINITY_DN126653_c0_g2_i1	meanfemale	2.741648191	FC1
TRINITY_DN129061_c0_g2_i1	meanfemale	7.509687367	FC1
TRINITY_DN130863_c1_g4_i2	meanfemale	0.10597447	FC1
TRINITY_DN134252_c0_g1_i1	meanfemale	4.292256977	FC1
TRINITY_DN103812_c0_g1_i2	meanfemale	5.129455974	FC1
TRINITY_DN122218_c0_g2_i1	meanfemale	5.992345585	FC1
TRINITY_DN117716_c0_g2_i1	meanfemale	3.997039086	FC1
TRINITY_DN120289_c0_g1_i2	meanfemale	1.468977328	FC1
TRINITY_DN130084_c0_g2_i2	meanfemale	0.205545322	FC1
TRINITY_DN109332_c0_g1_i1	meanfemale	4.549141148	FC1
TRINITY_DN127706_c0_g1_i2	meanfemale	3.348740816	FC1
TRINITY_DN114768_c0_g1_i1	meanfemale	3.200013965	FC1
TRINITY_DN57905_c0_g1_i1	meanfemale	2.955409669	FC1
TRINITY_DN135384_c3_g1_i1	meanfemale	1.661279685	FC1
TRINITY_DN136232_c1_g2_i1	meanfemale	3.571429884	FC1
TRINITY_DN119509_c1_g3_i5	meanfemale	4.663889946	FC1
TRINITY_DN130504_c1_g4_i4	meanfemale	3.712596492	FC1
TRINITY_DN125122_c0_g1_i3	meanfemale	4.00086648	FC1
TRINITY_DN127932_c0_g1_i2	meanfemale	4.929373719	FC1
TRINITY_DN123361_c0_g1_i1	meanfemale	4.279688084	FC1
TRINITY_DN122229_c0_g1_i1	meanfemale	5.818035252	FC1
TRINITY_DN123628_c0_g2_i3	meanfemale	4.248979616	FC1
TRINITY_DN133992_c10_g1_i2	meanfemale	3.119971071	FC1
TRINITY_DN127631_c2_g1_i1	meanfemale	3.026016012	FC1
TRINITY_DN125980_c1_g1_i1	meanfemale	4.057536918	FC1
TRINITY_DN124180_c0_g4_i1	meanfemale	2.639671127	FC1
TRINITY_DN132851_c3_g3_i1	meanfemale	4.776537668	FC1
TRINITY_DN90201_c0_g1_i1	meanfemale	1.875312263	FC1
TRINITY_DN151167_c0_g2_i1	meanfemale	2.311163134	FC1
TRINITY_DN118536_c0_g2_i1	meanfemale	3.058800047	FC1
TRINITY_DN125574_c0_g1_i3	meanfemale	4.047720082	FC1
TRINITY_DN128264_c2_g3_i1	meanfemale	4.169356429	FC1
TRINITY_DN129314_c5_g1_i1	meanfemale	3.257633577	FC1
TRINITY_DN124761_c0_g1_i1	meanfemale	5.608832534	FC1
TRINITY_DN130956_c0_g2_i1	meanfemale	3.570496342	FC1
TRINITY_DN131844_c0_g1_i2	meanfemale	3.401456697	FC1
TRINITY_DN132885_c0_g3_i1	meanfemale	4.671254149	FC1
TRINITY_DN121680_c0_g1_i1	meanfemale	-1.296098471	FC1
TRINITY_DN124365_c0_g1_i1	meanfemale	1.846009827	FC1
TRINITY_DN128113_c3_g3_i1	meanfemale	2.493416884	FC1
TRINITY_DN126616_c6_g6_i2	meanfemale	4.815037656	FC1
TRINITY_DN132014_c1_g4_i2	meanfemale	2.212456418	FC1
TRINITY_DN120766_c0_g2_i1	meanfemale	5.758036535	FC1
TRINITY_DN128634_c0_g1_i1	meanfemale	5.345263109	FC1
TRINITY_DN130522_c1_g2_i1	meanfemale	4.094919299	FC1
TRINITY_DN119526_c0_g1_i4	meanfemale	3.710825263	FC1
TRINITY_DN124621_c1_g2_i1	meanfemale	4.349995516	FC1
TRINITY_DN127037_c0_g1_i1	meanfemale	3.215272193	FC1
TRINITY_DN132185_c3_g10_i3	meanfemale	5.063529748	FC1
TRINITY_DN129107_c0_g1_i2	meanfemale	3.434874056	FC1
TRINITY_DN130338_c8_g2_i4	meanfemale	5.494078276	FC1
TRINITY_DN101457_c0_g1_i1	meanfemale	4.771122978	FC1
TRINITY_DN134650_c0_g1_i4	meanfemale	2.993629363	FC1
TRINITY_DN109944_c0_g1_i1	meanfemale	3.35555538	FC1
TRINITY_DN125376_c0_g7_i3	meanfemale	3.109023332	FC1
TRINITY_DN132569_c4_g2_i1	meanfemale	2.558719311	FC1
TRINITY_DN122131_c0_g1_i1	meanfemale	3.57115394	FC1
TRINITY_DN133574_c0_g2_i1	meanfemale	4.881142139	FC1
TRINITY_DN115670_c0_g3_i2	meanfemale	3.234944155	FC1
TRINITY_DN129036_c2_g2_i4	meanfemale	7.078594881	FC1
TRINITY_DN105215_c0_g1_i1	meanfemale	4.406848472	FC1
TRINITY_DN80346_c0_g3_i1	meanfemale	3.798812324	FC1
TRINITY_DN126164_c0_g1_i1	meanfemale	5.15735471	FC1
TRINITY_DN128092_c2_g1_i2	meanfemale	2.929082838	FC1
TRINITY_DN101042_c0_g2_i1	meanfemale	2.623924457	FC1
TRINITY_DN128458_c2_g2_i1	meanfemale	2.594123742	FC1
TRINITY_DN119153_c0_g1_i11	meanfemale	6.794232491	FC1
TRINITY_DN131624_c0_g1_i4	meanfemale	2.449879644	FC1
TRINITY_DN117846_c0_g1_i1	meanfemale	3.314827425	FC1
TRINITY_DN122895_c0_g1_i2	meanfemale	1.311784051	FC1
TRINITY_DN130592_c2_g2_i4	meanfemale	4.395139033	FC1
TRINITY_DN120770_c0_g2_i1	meanfemale	3.451777564	FC1
TRINITY_DN126104_c1_g2_i1	meanfemale	-1.036476574	FC1
TRINITY_DN118590_c0_g1_i1	meanfemale	3.806025185	FC1
TRINITY_DN129165_c3_g1_i1	meanfemale	5.775710179	FC1
TRINITY_DN131685_c1_g2_i2	meanfemale	4.359280673	FC1
TRINITY_DN132739_c0_g2_i4	meanfemale	2.418880513	FC1
TRINITY_DN133340_c0_g4_i3	meanfemale	3.760319092	FC1
TRINITY_DN117893_c0_g3_i3	meanfemale	4.761726301	FC1
TRINITY_DN122611_c2_g3_i4	meanfemale	5.745226471	FC1
TRINITY_DN126404_c2_g16_i1	meanfemale	1.447687377	FC1
TRINITY_DN132667_c0_g6_i1	meanfemale	4.013124093	FC1
TRINITY_DN135138_c0_g2_i1	meanfemale	1.252283047	FC1
TRINITY_DN129719_c1_g1_i2	meanfemale	5.007951526	FC1
TRINITY_DN129440_c9_g2_i2	meanfemale	3.179031824	FC1
TRINITY_DN122146_c0_g4_i1	meanfemale	4.005901861	FC1
TRINITY_DN134192_c7_g1_i1	meanfemale	4.689204453	FC1
TRINITY_DN133394_c6_g1_i2	meanfemale	4.917157999	FC1
TRINITY_DN130406_c0_g1_i1	meanfemale	3.63578516	FC1
TRINITY_DN120216_c0_g1_i1	meanfemale	3.0696929	FC1
TRINITY_DN122299_c8_g1_i8	meanfemale	4.163419648	FC1
TRINITY_DN134963_c2_g9_i1	meanfemale	1.158499687	FC1
TRINITY_DN131666_c2_g1_i1	meanfemale	3.190405643	FC1
TRINITY_DN109491_c0_g2_i1	meanfemale	6.178699232	FC1
TRINITY_DN132431_c2_g2_i1	meanfemale	1.995537577	FC1
TRINITY_DN109880_c0_g1_i1	meanfemale	4.501533923	FC1
TRINITY_DN128960_c2_g2_i7	meanfemale	1.853337239	FC1
TRINITY_DN114797_c0_g1_i1	meanfemale	-0.312207483	FC1
TRINITY_DN131402_c3_g2_i1	meanfemale	2.038977607	FC1
TRINITY_DN109936_c0_g2_i1	meanfemale	5.24639231	FC1
TRINITY_DN119931_c0_g1_i1	meanfemale	5.457841894	FC1
TRINITY_DN120161_c0_g2_i9	meanfemale	4.736731366	FC1
TRINITY_DN108316_c0_g1_i1	meanfemale	4.779929057	FC1
TRINITY_DN132554_c1_g3_i1	meanfemale	1.162740345	FC1
TRINITY_DN132141_c1_g1_i2	meanfemale	4.640006432	FC1
TRINITY_DN116963_c0_g1_i1	meanfemale	4.551804226	FC1
TRINITY_DN125343_c0_g8_i1	meanfemale	4.476978587	FC1
TRINITY_DN135444_c3_g1_i3	meanfemale	3.632665801	FC1
TRINITY_DN124186_c1_g1_i1	meanfemale	4.404351628	FC1
TRINITY_DN129835_c3_g1_i1	meanfemale	4.845051832	FC1
TRINITY_DN121623_c0_g1_i1	meanfemale	2.867523115	FC1
TRINITY_DN116651_c0_g1_i3	meanfemale	4.200059962	FC1
TRINITY_DN126452_c0_g3_i2	meanfemale	3.255858815	FC1
TRINITY_DN130794_c4_g10_i1	meanfemale	5.097852929	FC1
TRINITY_DN132324_c0_g1_i2	meanfemale	4.238119316	FC1
TRINITY_DN124831_c8_g3_i6	meanfemale	6.152475468	FC1
TRINITY_DN131202_c3_g1_i1	meanfemale	3.317188761	FC1
TRINITY_DN127683_c0_g4_i1	meanfemale	6.133578882	FC1
TRINITY_DN130703_c0_g1_i1	meanfemale	3.575295139	FC1
TRINITY_DN134394_c0_g1_i2	meanfemale	3.176566822	FC1
TRINITY_DN124176_c0_g2_i1	meanfemale	4.279250841	FC1
TRINITY_DN105941_c0_g1_i1	meanfemale	3.980756981	FC1
TRINITY_DN130114_c0_g2_i3	meanfemale	2.15958788	FC1
TRINITY_DN135811_c0_g1_i3	meanfemale	3.45927829	FC1
TRINITY_DN133747_c1_g1_i3	meanfemale	0.84699603	FC1
TRINITY_DN125295_c0_g1_i1	meanfemale	4.143292618	FC1
TRINITY_DN126111_c0_g1_i3	meanfemale	3.308704812	FC1
TRINITY_DN132698_c0_g5_i15	meanfemale	6.208993626	FC1
TRINITY_DN130979_c3_g1_i7	meanfemale	4.941512618	FC1
TRINITY_DN124941_c0_g1_i1	meanfemale	3.068171256	FC1
TRINITY_DN131286_c1_g2_i1	meanfemale	5.98857177	FC1
TRINITY_DN127605_c4_g3_i1	meanfemale	1.263413475	FC1
TRINITY_DN111615_c0_g1_i2	meanfemale	3.283371047	FC1
TRINITY_DN118317_c0_g2_i2	meanfemale	3.213888431	FC1
TRINITY_DN123160_c3_g1_i1	meanfemale	2.545829593	FC1
TRINITY_DN132727_c1_g2_i3	meanfemale	2.716337651	FC1
TRINITY_DN135566_c1_g1_i3	meanfemale	0.634724224	FC1
TRINITY_DN124943_c1_g1_i1	meanfemale	2.519911885	FC1
TRINITY_DN121416_c0_g1_i2	meanfemale	3.174134855	FC1
TRINITY_DN133703_c1_g5_i6	meanfemale	4.602860788	FC1
TRINITY_DN120556_c0_g1_i2	meanfemale	4.647989163	FC1
TRINITY_DN126404_c3_g2_i1	meanfemale	4.866260365	FC1
TRINITY_DN73171_c0_g1_i1	meanfemale	4.999453871	FC1
TRINITY_DN135302_c2_g2_i7	meanfemale	7.606390645	FC1
TRINITY_DN122887_c4_g3_i2	meanfemale	3.630985815	FC1
TRINITY_DN126051_c1_g4_i2	meanfemale	5.302893703	FC1
TRINITY_DN126650_c1_g1_i2	meanfemale	3.304691766	FC1
TRINITY_DN110967_c0_g1_i1	meanfemale	2.283764566	FC1
TRINITY_DN118925_c0_g1_i1	meanfemale	3.547628922	FC1
TRINITY_DN93370_c0_g1_i1	meanfemale	3.629816002	FC1
TRINITY_DN134910_c0_g2_i3	meanfemale	6.017760144	FC1
TRINITY_DN119274_c0_g1_i1	meanfemale	3.702782231	FC1
TRINITY_DN133653_c0_g2_i3	meanfemale	3.780517178	FC1
TRINITY_DN127686_c0_g1_i3	meanfemale	4.154503902	FC1
TRINITY_DN135536_c0_g5_i3	meanfemale	2.089595823	FC1
TRINITY_DN132340_c5_g3_i1	meanfemale	2.825576191	FC1
TRINITY_DN127741_c4_g1_i3	meanfemale	2.386253936	FC1
TRINITY_DN126982_c2_g1_i1	meanfemale	1.869071064	FC1
TRINITY_DN123149_c0_g1_i2	meanfemale	3.579862207	FC1
TRINITY_DN112397_c0_g1_i1	meanfemale	0.593508203	FC1
TRINITY_DN118933_c2_g2_i1	meanfemale	5.451299936	FC1
TRINITY_DN130814_c0_g1_i4	meanfemale	0.677189904	FC1
TRINITY_DN120727_c0_g2_i1	meanfemale	4.328691929	FC1
TRINITY_DN111223_c0_g1_i1	meanfemale	5.628577885	FC1
TRINITY_DN131685_c4_g1_i1	meanfemale	3.646976968	FC1
TRINITY_DN110778_c0_g1_i1	meanfemale	3.962408427	FC1
TRINITY_DN127351_c3_g3_i1	meanfemale	3.857147613	FC1
TRINITY_DN126452_c0_g2_i3	meanfemale	3.730188757	FC1
TRINITY_DN120563_c1_g2_i1	meanfemale	6.003820628	FC1
TRINITY_DN128096_c4_g2_i2	meanfemale	3.090726344	FC1
TRINITY_DN134164_c0_g15_i1	meanfemale	1.523601866	FC1
TRINITY_DN122200_c2_g4_i2	meanfemale	3.272022351	FC1
TRINITY_DN117706_c0_g2_i2	meanfemale	3.436505361	FC1
TRINITY_DN45056_c0_g2_i1	meanfemale	3.567043888	FC1
TRINITY_DN120148_c0_g1_i3	meanfemale	4.567835365	FC1
TRINITY_DN117581_c0_g1_i3	meanfemale	3.398967723	FC1
TRINITY_DN133945_c1_g4_i1	meanfemale	3.085624075	FC1
TRINITY_DN107694_c0_g1_i2	meanfemale	2.652953894	FC1
TRINITY_DN125186_c3_g1_i6	meanfemale	3.321093173	FC1
TRINITY_DN134157_c2_g1_i1	meanfemale	2.976535745	FC1
TRINITY_DN123627_c0_g1_i1	meanfemale	-0.745215225	FC1
TRINITY_DN78309_c0_g2_i1	meanfemale	1.841216403	FC1
TRINITY_DN209718_c0_g1_i1	meanfemale	7.700271962	FC1
TRINITY_DN123962_c0_g1_i1	meanfemale	3.518599785	FC1
TRINITY_DN124351_c0_g1_i8	meanfemale	4.715392179	FC1
TRINITY_DN115378_c1_g1_i1	meanfemale	0.539536499	FC1
TRINITY_DN121222_c0_g1_i2	meanfemale	3.44916334	FC1
TRINITY_DN119403_c0_g1_i1	meanfemale	4.701445606	FC1
TRINITY_DN107012_c1_g2_i1	meanfemale	3.237374011	FC1
TRINITY_DN134866_c2_g2_i5	meanfemale	8.651895861	FC1
TRINITY_DN126472_c2_g9_i2	meanfemale	5.646005645	FC1
TRINITY_DN86565_c0_g1_i1	meanfemale	3.759342719	FC1
TRINITY_DN122519_c0_g2_i4	meanfemale	2.95173783	FC1
TRINITY_DN122374_c1_g5_i1	meanfemale	4.747315588	FC1
TRINITY_DN109844_c0_g2_i1	meanfemale	3.998713733	FC1
TRINITY_DN133288_c0_g4_i1	meanfemale	1.742185981	FC1
TRINITY_DN132477_c3_g1_i9	meanfemale	2.771848812	FC1
TRINITY_DN134334_c0_g1_i2	meanfemale	1.967166008	FC1
TRINITY_DN112473_c1_g2_i2	meanfemale	3.292854977	FC1
TRINITY_DN129420_c0_g1_i2	meanfemale	5.486564435	FC1
TRINITY_DN129178_c2_g1_i1	meanfemale	4.94416387	FC1
TRINITY_DN129227_c0_g5_i2	meanfemale	3.246393363	FC1
TRINITY_DN116005_c0_g1_i2	meanfemale	4.809687829	FC1
TRINITY_DN124855_c0_g3_i1	meanfemale	4.325719128	FC1
TRINITY_DN115288_c0_g1_i1	meanfemale	4.695058706	FC1
TRINITY_DN120407_c0_g2_i1	meanfemale	4.946600998	FC1
TRINITY_DN134449_c4_g1_i1	meanfemale	2.643456898	FC1
TRINITY_DN131819_c1_g4_i2	meanfemale	2.688803631	FC1
TRINITY_DN134491_c1_g1_i1	meanfemale	4.71763579	FC1
TRINITY_DN122217_c0_g1_i1	meanfemale	3.718881774	FC1
TRINITY_DN120445_c0_g1_i1	meanfemale	3.719981913	FC1
TRINITY_DN125389_c0_g3_i1	meanfemale	-0.165392545	FC1
TRINITY_DN123985_c1_g1_i1	meanfemale	1.35893921	FC1
TRINITY_DN125563_c5_g2_i1	meanfemale	2.679222657	FC1
TRINITY_DN114649_c0_g1_i2	meanfemale	5.890620133	FC1
TRINITY_DN105472_c0_g3_i2	meanfemale	4.347347761	FC1
TRINITY_DN131081_c2_g5_i2	meanfemale	4.509985041	FC1
TRINITY_DN128072_c3_g6_i3	meanfemale	4.53114643	FC1
TRINITY_DN120417_c0_g1_i2	meanfemale	5.901954961	FC1
TRINITY_DN110993_c0_g1_i2	meanfemale	4.100169413	FC1
TRINITY_DN135909_c0_g1_i1	meanfemale	3.620966729	FC1
TRINITY_DN119257_c0_g1_i1	meanfemale	6.240559664	FC1
TRINITY_DN122591_c2_g4_i1	meanfemale	4.106641819	FC1
TRINITY_DN134741_c2_g3_i1	meanfemale	3.923781262	FC1
TRINITY_DN135958_c0_g1_i1	meanfemale	4.50819634	FC1
TRINITY_DN126318_c8_g2_i4	meanfemale	4.20517783	FC1
TRINITY_DN116732_c0_g1_i1	meanfemale	4.353524213	FC1
TRINITY_DN114119_c0_g1_i1	meanfemale	5.794235538	FC1
TRINITY_DN165014_c0_g1_i1	meanfemale	5.737098501	FC1
TRINITY_DN117724_c0_g1_i1	meanfemale	4.827878222	FC1
TRINITY_DN131631_c5_g3_i1	meanfemale	1.63664731	FC1
TRINITY_DN125443_c0_g1_i1	meanfemale	4.342690396	FC1
TRINITY_DN86639_c0_g1_i1	meanfemale	0.724447668	FC1
TRINITY_DN128172_c3_g1_i1	meanfemale	4.084949617	FC1
TRINITY_DN119970_c1_g2_i1	meanfemale	-0.509659904	FC1
TRINITY_DN125585_c0_g1_i3	meanfemale	3.907462377	FC1
TRINITY_DN118958_c0_g1_i1	meanfemale	3.44627296	FC1
TRINITY_DN77366_c0_g1_i1	meanfemale	3.120125142	FC1
TRINITY_DN122562_c0_g1_i2	meanfemale	1.942604254	FC1
TRINITY_DN135715_c0_g5_i1	meanfemale	-0.20642824	FC1
TRINITY_DN119055_c0_g2_i1	meanfemale	6.738461358	FC1
TRINITY_DN132176_c6_g1_i1	meanfemale	5.334922102	FC1
TRINITY_DN121438_c0_g1_i1	meanfemale	3.436551808	FC1
TRINITY_DN129398_c8_g2_i1	meanfemale	-0.409527913	FC1
TRINITY_DN135345_c1_g2_i1	meanfemale	4.390816032	FC1
TRINITY_DN125068_c2_g1_i2	meanfemale	4.558777474	FC1
TRINITY_DN119467_c0_g1_i2	meanfemale	5.185107573	FC1
TRINITY_DN130140_c4_g1_i3	meanfemale	0.178437179	FC1
TRINITY_DN104838_c0_g1_i1	meanfemale	-0.623845264	FC1
TRINITY_DN121840_c0_g1_i3	meanfemale	1.479624635	FC1
TRINITY_DN134516_c0_g13_i1	meanfemale	3.136706592	FC1
TRINITY_DN120954_c2_g4_i1	meanfemale	1.222335334	FC1
TRINITY_DN123099_c0_g1_i6	meanfemale	4.052794631	FC1
TRINITY_DN124890_c0_g3_i1	meanfemale	3.632948303	FC1
TRINITY_DN128425_c0_g1_i1	meanfemale	5.032801484	FC1
TRINITY_DN131549_c3_g2_i10	meanfemale	4.053025733	FC1
TRINITY_DN132878_c0_g3_i1	meanfemale	3.813578626	FC1
TRINITY_DN122117_c0_g3_i3	meanfemale	3.853053292	FC1
TRINITY_DN134980_c3_g1_i1	meanfemale	-0.264769514	FC1
TRINITY_DN124339_c3_g2_i2	meanfemale	3.458454911	FC1
TRINITY_DN22400_c0_g2_i1	meanfemale	2.659013759	FC1
TRINITY_DN131685_c1_g4_i2	meanfemale	4.489894727	FC1
TRINITY_DN115752_c0_g1_i1	meanfemale	4.48095997	FC1
TRINITY_DN126533_c3_g2_i1	meanfemale	4.072126366	FC1
TRINITY_DN113248_c0_g1_i1	meanfemale	2.743304298	FC1
TRINITY_DN133652_c0_g18_i1	meanfemale	1.723204673	FC1
TRINITY_DN134855_c0_g2_i1	meanfemale	2.943911871	FC1
TRINITY_DN134750_c8_g2_i1	meanfemale	5.022811168	FC1
TRINITY_DN129176_c3_g4_i1	meanfemale	6.068636135	FC1
TRINITY_DN122613_c0_g1_i3	meanfemale	3.94375391	FC1
TRINITY_DN119102_c3_g7_i5	meanfemale	4.715534399	FC1
TRINITY_DN128991_c5_g5_i3	meanfemale	4.340539792	FC1
TRINITY_DN126007_c0_g2_i4	meanfemale	2.668910391	FC1
TRINITY_DN114610_c0_g3_i1	meanfemale	2.424092299	FC1
TRINITY_DN133715_c2_g2_i3	meanfemale	4.778652924	FC1
TRINITY_DN116929_c0_g1_i1	meanfemale	1.568114101	FC1
TRINITY_DN127429_c1_g3_i4	meanfemale	3.548283456	FC1
TRINITY_DN125838_c1_g1_i1	meanfemale	3.702384496	FC1
TRINITY_DN128054_c5_g1_i1	meanfemale	3.438581052	FC1
TRINITY_DN98865_c0_g3_i1	meanfemale	1.480078553	FC1
TRINITY_DN110622_c0_g1_i1	meanfemale	4.710026947	FC1
TRINITY_DN133747_c3_g1_i1	meanfemale	4.685298852	FC1
TRINITY_DN114776_c0_g1_i3	meanfemale	3.398069692	FC1
TRINITY_DN133209_c1_g2_i1	meanfemale	2.591791083	FC1
TRINITY_DN110801_c0_g2_i1	meanfemale	2.929839273	FC1
TRINITY_DN116581_c0_g1_i1	meanfemale	6.878644507	FC1
TRINITY_DN130570_c8_g1_i2	meanfemale	2.966121077	FC1
TRINITY_DN130176_c7_g4_i2	meanfemale	6.555190627	FC1
TRINITY_DN124708_c2_g1_i1	meanfemale	7.195869896	FC1
TRINITY_DN134491_c2_g1_i1	meanfemale	2.289590373	FC1
TRINITY_DN136525_c2_g1_i1	meanfemale	4.40144806	FC1
TRINITY_DN124247_c2_g2_i1	meanfemale	5.006804655	FC1
TRINITY_DN117639_c0_g2_i1	meanfemale	2.106090817	FC1
TRINITY_DN133703_c1_g4_i3	meanfemale	4.695589752	FC1
TRINITY_DN113341_c0_g1_i2	meanfemale	4.580189603	FC1
TRINITY_DN125707_c0_g1_i1	meanfemale	4.732840145	FC1
TRINITY_DN92997_c0_g1_i1	meanfemale	5.3689873	FC1
TRINITY_DN133873_c1_g1_i2	meanfemale	1.197668078	FC1
TRINITY_DN113530_c0_g1_i1	meanfemale	4.193301304	FC1
TRINITY_DN116684_c0_g2_i1	meanfemale	1.465613216	FC1
TRINITY_DN127805_c6_g1_i1	meanfemale	7.624763044	FC1
TRINITY_DN135645_c0_g1_i1	meanfemale	3.462316614	FC1
TRINITY_DN122146_c0_g6_i1	meanfemale	2.588498527	FC1
TRINITY_DN136257_c1_g4_i6	meanfemale	3.251329993	FC1
TRINITY_DN130930_c1_g1_i1	meanfemale	4.628154398	FC1
TRINITY_DN124416_c2_g1_i1	meanfemale	5.398191326	FC1
TRINITY_DN121090_c0_g1_i1	meanfemale	-0.802530302	FC1
TRINITY_DN133494_c5_g6_i3	meanfemale	5.501662905	FC1
TRINITY_DN120272_c0_g3_i2	meanfemale	3.406010048	FC1
TRINITY_DN126605_c1_g1_i1	meanfemale	-0.136999382	FC1
TRINITY_DN126761_c0_g1_i1	meanfemale	5.129959037	FC1
TRINITY_DN134913_c0_g3_i1	meanfemale	2.541442433	FC1
TRINITY_DN135397_c0_g2_i3	meanfemale	0.658253711	FC1
TRINITY_DN126817_c3_g2_i3	meanfemale	4.082396825	FC1
TRINITY_DN126357_c1_g2_i4	meanfemale	3.846292536	FC1
TRINITY_DN121367_c0_g2_i1	meanfemale	4.831974125	FC1
TRINITY_DN126202_c1_g1_i2	meanfemale	3.463550215	FC1
TRINITY_DN131142_c0_g4_i1	meanfemale	2.807054068	FC1
TRINITY_DN128037_c0_g2_i4	meanfemale	4.652130254	FC1
TRINITY_DN125944_c4_g3_i8	meanfemale	2.491468099	FC1
TRINITY_DN125659_c0_g1_i1	meanfemale	3.214849904	FC1
TRINITY_DN135710_c0_g1_i2	meanfemale	3.835436073	FC1
TRINITY_DN114951_c0_g1_i3	meanfemale	4.023873777	FC1
TRINITY_DN123167_c6_g2_i4	meanfemale	1.648449242	FC1
TRINITY_DN124339_c5_g2_i2	meanfemale	3.434141787	FC1
TRINITY_DN125320_c1_g5_i1	meanfemale	2.956284623	FC1
TRINITY_DN132717_c3_g1_i4	meanfemale	1.26491536	FC1
TRINITY_DN135357_c1_g1_i2	meanfemale	4.152574552	FC1
TRINITY_DN122717_c0_g1_i1	meanfemale	3.306763826	FC1
TRINITY_DN126314_c2_g1_i2	meanfemale	2.916467037	FC1
TRINITY_DN121481_c0_g2_i1	meanfemale	-0.005852947	FC1
TRINITY_DN135036_c1_g4_i1	meanfemale	2.030637742	FC1
TRINITY_DN133136_c6_g2_i1	meanfemale	2.15233028	FC1
TRINITY_DN119637_c0_g1_i1	meanfemale	1.252003837	FC1
TRINITY_DN128731_c4_g1_i1	meanfemale	4.635407107	FC1
TRINITY_DN126027_c6_g2_i1	meanfemale	3.44864376	FC1
TRINITY_DN100856_c0_g1_i1	meanfemale	3.873587931	FC1
TRINITY_DN134047_c0_g3_i1	meanfemale	2.666319369	FC1
TRINITY_DN129172_c0_g2_i2	meanfemale	3.288246111	FC1
TRINITY_DN121881_c0_g1_i1	meanfemale	4.679464882	FC1
TRINITY_DN125033_c0_g2_i2	meanfemale	4.486052066	FC1
TRINITY_DN114661_c0_g1_i2	meanfemale	3.970386241	FC1
TRINITY_DN132803_c2_g1_i12	meanfemale	4.311796928	FC1
TRINITY_DN130762_c4_g2_i2	meanfemale	3.717093088	FC1
TRINITY_DN124098_c0_g1_i2	meanfemale	3.618625912	FC1
TRINITY_DN115010_c0_g4_i2	meanfemale	5.008724231	FC1
TRINITY_DN127197_c12_g3_i1	meanfemale	4.342585596	FC1
TRINITY_DN115365_c0_g1_i1	meanfemale	4.038571256	FC1
TRINITY_DN121805_c0_g1_i2	meanfemale	4.668112003	FC1
TRINITY_DN125337_c3_g1_i1	meanfemale	5.256833195	FC1
TRINITY_DN130766_c0_g1_i1	meanfemale	1.120930072	FC1
TRINITY_DN125218_c0_g1_i2	meanfemale	2.045259939	FC1
TRINITY_DN27210_c0_g2_i1	meanfemale	5.542070405	FC1
TRINITY_DN119962_c0_g1_i5	meanfemale	1.678511291	FC1
TRINITY_DN130505_c1_g1_i3	meanfemale	3.230779453	FC1
TRINITY_DN118995_c0_g1_i2	meanfemale	4.548792782	FC1
TRINITY_DN124031_c2_g6_i1	meanfemale	1.523880303	FC1
TRINITY_DN134491_c2_g3_i1	meanfemale	2.939500293	FC1
TRINITY_DN132876_c2_g4_i1	meanfemale	7.498497195	FC1
TRINITY_DN130966_c6_g4_i1	meanfemale	6.166560056	FC1
TRINITY_DN123658_c4_g2_i1	meanfemale	3.29488546	FC1
TRINITY_DN107727_c0_g1_i1	meanfemale	5.15589546	FC1
TRINITY_DN126563_c2_g1_i1	meanfemale	1.674267984	FC1
TRINITY_DN133152_c0_g2_i1	meanfemale	3.351966573	FC1
TRINITY_DN124534_c3_g3_i1	meanfemale	1.316308512	FC1
TRINITY_DN102272_c0_g1_i1	meanfemale	3.979205079	FC1
TRINITY_DN3392_c0_g1_i1	meanfemale	4.375628305	FC1
TRINITY_DN125212_c0_g1_i7	meanfemale	2.576779935	FC1
TRINITY_DN127635_c1_g1_i2	meanfemale	4.443743998	FC1
TRINITY_DN130368_c5_g2_i1	meanfemale	3.459694448	FC1
TRINITY_DN127810_c6_g3_i2	meanfemale	1.631168464	FC1
TRINITY_DN119433_c0_g1_i1	meanfemale	5.029421711	FC1
TRINITY_DN125792_c1_g2_i4	meanfemale	4.672630047	FC1
TRINITY_DN132287_c0_g1_i1	meanfemale	4.423271388	FC1
TRINITY_DN131289_c0_g1_i1	meanfemale	4.328798562	FC1
